START,n_0,C_min,Npred_0,CpredAlign,Lambda_min,Jitter,JitterRatio
(13#)243/2,3658834,2.606500,3663659,2.590150,6.292536e-03,0.067541,2.420752e-01
(13#)122,3675767,2.603042,3678671,2.590290,4.910923e-03,0.067397,1.892072e-01
(13#)245/2,3682709,2.606978,3693689,2.590428,6.368583e-03,0.067253,2.460857e-01
(13#)123,3704819,2.596930,3708697,2.590565,2.453980e-03,0.067111,9.484287e-02
(13#)247/2,3722221,2.602626,3723719,2.590702,4.592054e-03,0.066970,1.780499e-01
(13#)124,3735406,2.608630,3738733,2.590837,6.844190e-03,0.066830,2.662427e-01
(13#)249/2,3753443,2.600434,3753721,2.590971,3.645645e-03,0.066691,1.418932e-01
(13#)125,3760034,2.593551,3768731,2.591104,9.439394e-04,0.066553,3.676769e-02
(13#)251/2,3783313,2.604192,3783739,2.591236,4.987472e-03,0.066416,1.950735e-01
(13#)126,3797879,2.598422,3798793,2.591368,2.718416e-03,0.066279,1.064289e-01
(13#)253/2,3801443,2.606210,3813773,2.591498,5.660972e-03,0.066144,2.224238e-01
(13#)127,3822034,2.613491,3828821,2.591627,8.401012e-03,0.066010,3.312225e-01
(17#)15/2,3834151,2.598408,3843823,2.591756,2.563312e-03,0.065877,1.009761e-01
(13#)128,3853924,2.606403,3858851,2.591883,5.586471e-03,0.065745,2.208533e-01
(13#)257/2,3858931,2.597507,3873847,2.592010,2.118502e-03,0.065614,8.377785e-02
(13#)129,3883478,2.594628,3888851,2.592135,9.612933e-04,0.065484,3.807037e-02
(13#)259/2,3891541,2.606291,3903899,2.592260,5.398056e-03,0.065354,2.146923e-01
(13#)130,3912628,2.602100,3918913,2.592384,3.740896e-03,0.065226,1.489590e-01
(13#)261/2,3927556,2.600320,3933929,2.592506,3.009539e-03,0.065099,1.200326e-01
(13#)131,3936293,2.599760,3948911,2.592629,2.746714e-03,0.064972,1.097550e-01
(13#)263/2,3961283,2.606488,3963959,2.592750,5.284633e-03,0.064846,2.118558e-01
(13#)132,3974746,2.609044,3978971,2.592870,6.218500e-03,0.064721,2.499034e-01
(13#)265/2,3992123,2.608902,3993959,2.592989,6.118179e-03,0.064597,2.463427e-01
(13#)133,3996758,2.606043,4009003,2.593108,4.975823e-03,0.064474,2.006235e-01
(13#)267/2,4015034,2.596429,4024003,2.593226,1.234379e-03,0.064352,4.977312e-02
(13#)134,4034477,2.610102,4039019,2.593343,6.441524e-03,0.064231,2.609176e-01
(13#)269/2,4047991,2.608708,4054033,2.593459,5.862574e-03,0.064110,2.378568e-01
(13#)135,4060838,2.605187,4069063,2.593574,4.467610e-03,0.063990,1.814815e-01
(13#)271/2,4069376,2.607269,4084079,2.593689,5.222127e-03,0.063871,2.126161e-01
(17#)8,4087942,2.607185,4099093,2.593802,5.146342e-03,0.063753,2.099195e-01
(13#)273/2,4099112,2.611193,4114087,2.593916,6.638502e-03,0.063636,2.714973e-01
(13#)137,4115572,2.602570,4129109,2.594028,3.287538e-03,0.063519,1.344794e-01
(13#)275/2,4131313,2.600695,4144121,2.594139,2.524047e-03,0.063404,1.034004e-01
(13#)138,4154263,2.606322,4159153,2.594250,4.642575e-03,0.063289,1.907440e-01
(13#)277/2,4161457,2.607097,4174151,2.594360,4.897484e-03,0.063174,2.016178e-01
(13#)139,4186967,2.607727,4189183,2.594468,5.097475e-03,0.063061,2.102567e-01
(13#)279/2,4197376,2.593242,4204169,2.594577,-5.146672e-04,0.062948,-2.120798e-02
(13#)140,4208627,2.613973,4219211,2.594685,7.406164e-03,0.062836,3.069578e-01
(13#)281/2,4222718,2.607053,4234229,2.594792,4.714105e-03,0.062725,1.954723e-01
(13#)141,4242659,2.608260,4249241,2.594898,5.136123e-03,0.062615,2.133993e-01
(13#)283/2,4254164,2.607386,4264259,2.595003,4.760514e-03,0.062505,1.981122e-01
(13#)142,4270639,2.603665,4279267,2.595108,3.291934e-03,0.062396,1.371402e-01
(13#)285/2,4280083,2.607170,4294259,2.595212,4.597133e-03,0.062288,1.919792e-01
(13#)143,4298422,2.609440,4309297,2.595316,5.427357e-03,0.062180,2.271470e-01
(13#)287/2,4323628,2.609173,4324303,2.595419,5.285345e-03,0.062073,2.215778e-01
(13#)144,4333132,2.610882,4339333,2.595521,5.900828e-03,0.061967,2.478900e-01
(17#)17/2,4342687,2.606964,4354349,2.595622,4.360146e-03,0.061861,1.833465e-01
(13#)145,4354381,2.614402,4369349,2.595723,7.170300e-03,0.061756,3.024645e-01
(13#)291/2,4372499,2.601775,4384379,2.595823,2.290290e-03,0.061652,9.654188e-02
(13#)146,4392541,2.607219,4399363,2.595923,4.341999e-03,0.061549,1.835286e-01
(13#)293/2,4400353,2.604258,4414379,2.596021,3.167910e-03,0.061446,1.340527e-01
(13#)147,4416868,2.603212,4429417,2.596120,2.728044e-03,0.061344,1.156103e-01
(13#)295/2,4441462,2.609455,4444409,2.596217,5.086002e-03,0.061242,2.161588e-01
(13#)148,4447771,2.609820,4459451,2.596314,5.188507e-03,0.061141,2.208992e-01
(13#)297/2,4469884,2.605726,4474469,2.596411,3.581224e-03,0.061041,1.526023e-01
(13#)149,4475881,2.602272,4489483,2.596506,2.218214e-03,0.060941,9.461610e-02
(13#)299/2,4499059,2.612312,4504457,2.596601,6.032371e-03,0.060842,2.582262e-01
(13#)150,4512502,2.605336,4519499,2.596696,3.321782e-03,0.060744,1.422363e-01
(13#)301/2,4520101,2.610048,4534501,2.596790,5.092545e-03,0.060646,2.186129e-01
(13#)151,4540321,2.610081,4549537,2.596883,5.069376e-03,0.060549,2.179722e-01
(13#)303/2,4562161,2.604160,4564559,2.596976,2.762475e-03,0.060452,1.188381e-01
(13#)152,4568336,2.615511,4579567,2.597068,7.076373e-03,0.060356,3.055703e-01
(13#)305/2,4593406,2.608216,4594589,2.597160,4.247922e-03,0.060260,1.834716e-01
(17#)9,4602932,2.612112,4609597,2.597251,5.705512e-03,0.060166,2.470000e-01
(13#)307/2,4621748,2.615499,4624603,2.597341,6.966672e-03,0.060071,3.022756e-01
(13#)154,4638149,2.615785,4639633,2.597431,7.041364e-03,0.059978,3.060122e-01
(13#)309/2,4642907,2.600257,4654649,2.597520,1.053143e-03,0.059884,4.570503e-02
(13#)155,4657141,2.599418,4669627,2.597609,6.961673e-04,0.059792,3.025488e-02
(13#)311/2,4674077,2.610601,4684661,2.597697,4.955180e-03,0.059700,2.161474e-01
(13#)156,4687861,2.607950,4699691,2.597785,3.905313e-03,0.059608,1.705308e-01
(13#)313/2,4710718,2.609368,4714691,2.597872,4.415398e-03,0.059517,1.931549e-01
(13#)157,4729297,2.607043,4729693,2.597959,3.490492e-03,0.059427,1.528598e-01
(13#)315/2,4734448,2.611760,4744711,2.598045,5.265084e-03,0.059337,2.311374e-01
(13#)158,4749676,2.609849,4759753,2.598131,4.500025e-03,0.059248,1.977788e-01
(13#)317/2,4765841,2.612665,4774769,2.598216,5.545718e-03,0.059159,2.442401e-01
(13#)159,4785362,2.612487,4789783,2.598301,5.444871e-03,0.059071,2.401517e-01
(13#)319/2,4792159,2.588525,4804799,2.598385,-3.801883e-03,0.058983,-1.671668e-01
(13#)160,4818013,2.609266,4819813,2.598468,4.146915e-03,0.058896,1.833401e-01
(13#)321/2,4824811,2.601355,4834829,2.598551,1.078481e-03,0.058809,4.767978e-02
(13#)161,4837909,2.605804,4849843,2.598634,2.755342e-03,0.058723,1.220987e-01
(19#)/2,4918721,2.600756,5105063,2.598716,7.846951e-04,0.058637,3.479032e-02
(17#)10,5167067,2.597599,5360353,2.600041,-9.396573e-04,0.057252,-4.265353e-02
(17#)21/2,5572393,2.607352,5615609,2.601245,2.344970e-03,0.055993,1.090672e-01
(17#)11,5638274,2.605302,5870857,2.602342,1.136791e-03,0.054842,5.397323e-02
(17#)23/2,5878723,2.605254,6126091,2.603347,7.322504e-04,0.053786,3.545532e-02
(17#)12,6175451,2.603294,6381371,2.604270,-3.748394e-04,0.052816,-1.847925e-02
(17#)25/2,6634582,2.604438,6636611,2.605119,-2.614426e-04,0.051920,-1.311633e-02
(17#)13,6670333,2.604986,6891883,2.605904,-3.523390e-04,0.051092,-1.796759e-02
(17#)27/2,6924206,2.610703,7147139,2.606630,1.561334e-03,0.050324,8.093554e-02
(17#)14,7376626,2.610535,7402363,2.607303,1.238827e-03,0.049610,6.514816e-02
(17#)29/2,7515967,2.611962,7657613,2.607929,1.545243e-03,0.048945,8.239861e-02
(17#)15,7808617,2.611891,7912889,2.608513,1.294153e-03,0.048325,6.990171e-02
(17#)31/2,8143934,2.607556,8168117,2.609057,-5.754692e-04,0.047745,-3.143785e-02
(17#)16,8377064,2.615094,8423407,2.609565,2.116503e-03,0.047202,1.171349e-01
(17#)33/2,8527412,2.609130,8678669,2.610041,-3.490976e-04,0.046693,-1.951042e-02
(17#)17,8870593,2.615707,8933917,2.610486,1.998013e-03,0.046215,1.129720e-01
(17#)35/2,9121549,2.613892,9189157,2.610904,1.143777e-03,0.045766,6.528864e-02
(17#)18,9307022,2.615493,9444403,2.611297,1.605575e-03,0.045343,9.253909e-02
(17#)37/2,9601418,2.616651,9699667,2.611666,1.906924e-03,0.044945,1.109133e-01
