alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.25,12639,-0.33226561,12963,-0.24807663
0.25,11685,-0.35252642,10791,-0.25100134
0.25,9438,-0.39973245,10452,-0.29228011
0.25,8853,-0.3777042,9038,-0.29056984
0.25,6771,-0.43496507,7533,-0.32848665
0.25,5676,-0.47464124,6513,-0.3697047
0.25,4427,-0.49987508,5070,-0.4060207
0.25,3912,-0.5029141,3024,-0.37901926
0.25,2109,-0.51645137,1932,-0.40513972
0.25,1143,-0.77591692,1338,-0.41767706
0.25,990,-0.67368091,987,-0.48740156
0.25,702,-0.69827243,846,-0.47890001
0.25,588,-0.7428818,531,-0.52423386
0.25,357,-0.85337222,408,-0.51392626
0.25,181,-1.03633279,254,-0.68068791
0.25,12,-1.47858517,88,-0.79189362
0.25,12,-1.47858517,6,-0.61148506
0.5,6749802,-0.01180743,8799081,-0.00898715
0.5,4787661,-0.0147767,5993784,-0.01013697
0.5,4669431,-0.01499701,4627773,-0.01228612
0.5,4435977,-0.01620206,4551612,-0.01187129
0.5,4278309,-0.01650235,4285728,-0.01186498
0.5,4105812,-0.01653168,4197258,-0.01274707
0.5,3901521,-0.01782067,3917667,-0.01348122
0.5,3832803,-0.01677032,3701178,-0.01342331
0.5,3574062,-0.01739364,3559368,-0.01333736
0.5,3447723,-0.01744355,3413916,-0.01389067
0.5,3176211,-0.01811926,3187143,-0.01491377
0.5,2987988,-0.01879682,2974842,-0.01290419
0.5,2839488,-0.02025694,2807817,-0.01537907
0.5,2777445,-0.01940381,2630262,-0.01539528
0.5,2438118,-0.02148964,2593071,-0.0167402
0.5,2357511,-0.02234625,2395107,-0.01919902
0.5,2105892,-0.02358942,2228991,-0.01437567
0.5,1921014,-0.02442793,1968027,-0.01786667
0.5,1758324,-0.02580137,1889277,-0.01938428
0.5,1563081,-0.02857115,1691292,-0.02170571
0.5,1359129,-0.02939797,1520247,-0.02311555
0.5,1201398,-0.03407811,1288092,-0.02252383
0.5,1021467,-0.03788317,1108179,-0.03028531
0.5,817221,-0.04280163,982878,-0.03446382
0.5,656487,-0.05114943,807633,-0.04172629
0.5,479700,-0.06260911,529503,-0.0484061
0.5,295545,-0.09376075,410241,-0.06615307
0.5,251883,-0.11453882,259844,-0.09760601
0.5,232407,-0.11920148,236034,-0.10638985
0.5,226941,-0.12046863,219351,-0.1008802
0.5,209196,-0.11863233,212322,-0.0963131
0.5,199749,-0.11784706,198627,-0.09077738
0.5,182325,-0.10671078,178089,-0.09077178
0.5,163761,-0.10660475,170742,-0.09622703
0.5,153387,-0.1002477,152163,-0.08611039
0.5,141423,-0.10039794,135603,-0.08131179
0.5,124839,-0.10006957,120768,-0.08238515
0.5,115368,-0.10757372,107508,-0.08030408
0.5,91194,-0.09941435,99528,-0.08270441
0.5,80127,-0.09740963,77589,-0.08418247
0.5,67425,-0.1035655,64884,-0.07423609
0.5,53337,-0.09852759,56265,-0.07518271
0.5,36432,-0.11221678,46398,-0.08588776
0.5,23067,-0.12206437,33759,-0.08771189
0.5,14538,-0.17276399,20052,-0.1111838
0.5,13644,-0.20505085,13359,-0.15215612
0.5,12870,-0.22838966,12255,-0.16309075
0.5,11697,-0.21726407,10659,-0.1592278
0.5,9579,-0.23775738,10467,-0.17010243
0.5,8142,-0.26418476,8457,-0.19398046
0.5,7116,-0.28074688,6897,-0.21902431
0.5,5577,-0.31853183,6333,-0.24063803
0.5,4477,-0.32821604,5298,-0.26618229
0.5,3417,-0.40087644,4062,-0.29956072
0.5,2288,-0.48586287,1983,-0.3865534
0.5,1143,-0.50823634,1092,-0.3431454
0.5,1041,-0.57518196,882,-0.40980877
0.5,831,-0.54099605,846,-0.38177067
0.5,615,-0.5780915,597,-0.42172937
0.5,399,-0.62943452,444,-0.40665727
0.5,162,-0.8248564,312,-0.4754983
0.5,14,-1.69249486,132,-0.67378166
0.5,14,-1.69249486,4,-0.8620754
1.0,9639897,-0.0118393,8799081,-0.01031616
1.0,4825314,-0.01209671,6194583,-0.00915523
1.0,4728312,-0.01246666,4769238,-0.01091813
1.0,4425798,-0.01212084,4488087,-0.01028182
1.0,4238616,-0.01264504,4376268,-0.00903777
1.0,4067238,-0.0133437,4077996,-0.0098098
1.0,3930147,-0.01292853,3906039,-0.01088556
1.0,3742446,-0.01295136,3701178,-0.01100529
1.0,3575823,-0.01270126,3653691,-0.01022676
1.0,3346356,-0.01281191,3372681,-0.01030657
1.0,3247374,-0.01374461,3163653,-0.01074716
1.0,2973165,-0.01337968,3020067,-0.01155753
1.0,2900052,-0.01369347,2860479,-0.01204573
1.0,2618922,-0.01336512,2746878,-0.01131002
1.0,2444208,-0.0140993,2533632,-0.01135241
1.0,2340978,-0.01525721,2320908,-0.01301472
1.0,2097069,-0.01509517,2205363,-0.01223888
1.0,1998477,-0.01576898,1931787,-0.01193977
1.0,1757130,-0.01631032,1786977,-0.0131853
1.0,1537497,-0.01767747,1693812,-0.0146817
1.0,1476813,-0.01796841,1409658,-0.01600781
1.0,1174407,-0.02002912,1308318,-0.01637491
1.0,991173,-0.02157704,1058928,-0.01694385
1.0,813843,-0.02479853,982566,-0.01994498
1.0,635388,-0.02960992,808308,-0.02311782
1.0,488853,-0.03513326,529503,-0.02599715
1.0,293787,-0.05176252,418767,-0.03364905
1.0,242652,-0.06410381,268515,-0.05144431
1.0,229398,-0.06606296,236034,-0.05825205
1.0,226902,-0.06684003,225654,-0.05964738
1.0,204114,-0.07494625,206823,-0.06150904
1.0,200046,-0.07386932,197223,-0.06619864
1.0,176475,-0.07697067,181857,-0.06674286
1.0,160341,-0.08372483,165633,-0.07098955
1.0,149133,-0.09265336,147849,-0.08365145
1.0,132444,-0.09603392,135603,-0.08035844
1.0,118989,-0.10403691,131313,-0.09296375
1.0,116688,-0.10790369,104346,-0.0890618
1.0,102828,-0.10219428,90558,-0.08271469
1.0,87450,-0.09641275,76329,-0.08119472
1.0,63327,-0.08837257,66033,-0.07652537
1.0,58992,-0.08534095,50898,-0.07446975
1.0,42834,-0.08913572,35373,-0.07471775
1.0,23826,-0.09402376,31707,-0.06987716
1.0,14760,-0.12077172,18447,-0.08735694
1.0,13203,-0.13249497,13671,-0.10376571
1.0,11913,-0.13054445,12573,-0.10101326
1.0,11418,-0.14057064,11517,-0.11795881
1.0,9639,-0.15761206,9339,-0.12464664
1.0,8547,-0.15974452,8457,-0.11730303
1.0,7221,-0.18128076,7878,-0.1451435
1.0,6177,-0.19670828,6663,-0.14682238
1.0,4347,-0.22264017,5016,-0.16780657
1.0,3459,-0.25218018,3762,-0.20502817
1.0,1881,-0.32503129,2937,-0.25845977
1.0,1146,-0.47215989,1679,-0.30255072
1.0,1044,-0.4837693,903,-0.35935768
1.0,729,-0.53056258,858,-0.35849966
1.0,603,-0.45407779,672,-0.3797578
1.0,384,-0.49872843,462,-0.36290027
1.0,195,-0.58869155,273,-0.43240259
1.0,13,-1.80516034,147,-0.55433507
1.0,13,-1.80516034,27,-0.84039715
