FIRST,LAST,START,minAt*,Gpred(minAt*),maxAt*,Gpred(maxAt*),n_0*,Cpred_min(n_0*),n_1*,Cpred_max(n_1*),n_geom,<COUNT>*,Cpred_avg,n_v,Calign_min(n_v),n_u,Calign_max(n_u),n_a,CboundMin(n_a),n_b,CboundMax(n_b),jitter
3363360,3378374,(13#)112,3363364,19789.576,3377220,77158.661,3378373,2.657785,3377220,10.32574548,3370859,30034.555237,4.025937862,3365281,2.587387,3377220,10.32903864,3363389,2.487100,3377220,10.48903730,0.070507
3378375,3393389,(13#)225/2,3378377,19866.070,3378375,77056.208,3393373,2.657780,3378375,10.30898128,3385874,30150.928564,4.025994207,3378526,2.587508,3378375,10.31157561,3378377,2.487383,3378375,10.47948309,0.070340
3393390,3408404,(13#)113,3393394,19942.577,3393390,78049.775,3408389,2.657774,3393390,10.40183382,3400889,30266.413579,4.025940322,3395101,2.587643,3393390,10.40446428,3393409,2.487663,3393390,10.57198102,0.070173
3408405,3423419,(13#)227/2,3408407,20018.999,3416490,78897.688,3423419,2.657769,3416490,10.45316826,3415904,30381.858545,4.025890030,3417047,2.587870,3416490,10.45574037,3408407,2.487941,3416490,10.61549690,0.070009
3423420,3438434,(13#)114,3423428,20095.455,3423420,82530.802,3438419,2.657763,3423420,10.91532538,3430919,30498.229157,4.025970472,3424781,2.587946,3423420,10.91796861,3423457,2.488217,3423420,11.07868191,0.069845
3438435,3453449,(13#)229/2,3438439,20171.772,3438435,78586.600,3453409,2.657758,3438435,10.35431131,3445934,30613.347400,4.025893746,3442072,2.588129,3438435,10.35684364,3438439,2.488489,3438435,10.52341219,0.069683
3453450,3468464,(13#)115,3453451,20248.076,3453450,82277.878,3468463,2.657753,3453450,10.79977602,3460949,30729.361092,4.025943035,3462896,2.588349,3453450,10.80236423,3453451,2.488760,3453450,10.94953378,0.069522
3468465,3483479,(13#)231/2,3468481,20324.432,3468465,78833.822,3483463,2.657748,3468465,10.30885657,3475964,30844.594004,4.025898037,3474676,2.588460,3468465,10.31146059,3468481,2.489028,3468465,10.47727406,0.069362
3483480,3498494,(13#)116,3483481,20400.594,3483480,82060.281,3498493,2.657742,3483480,10.69064479,3490979,30960.082992,4.025894694,3487921,2.588589,3483480,10.69325204,3483481,2.489294,3483480,10.85847673,0.069204
3498495,3513509,(13#)233/2,3498503,20476.827,3498495,79768.922,3513491,2.657737,3498495,10.35344261,3505994,31075.775486,4.025925546,3502286,2.588736,3498495,10.35604891,3498503,2.489557,3498495,10.52118774,0.069047
3513510,3528524,(13#)117,3513511,20552.950,3527160,81306.388,3528521,2.657732,3527160,10.47856878,3521009,31190.499208,4.025839023,3514066,2.588853,3527160,10.48107584,3513511,2.489818,3527160,10.61553592,0.068891
3528525,3543539,(13#)235/2,3528526,20629.079,3528525,81793.863,3543523,2.657727,3528525,10.53785931,3536024,31306.223074,4.025889542,3529367,2.589063,3528525,10.54042485,3528533,2.490078,3528525,10.70494284,0.068736
3543540,3558554,(13#)118,3543556,20705.245,3543540,81719.811,3558553,2.657722,3543540,10.48961064,3551039,31421.232588,4.025855789,3548696,2.589223,3543540,10.49218152,3543569,2.490335,3543540,10.65636731,0.068582
3558555,3573569,(13#)237/2,3558556,20781.207,3558555,81652.591,3573529,2.657716,3558555,10.44261502,3566054,31536.323650,4.025840370,3559201,2.589328,3558555,10.44518837,3558587,2.490589,3558555,10.60904747,0.068430
3573570,3588584,(17#)7,3573574,20857.210,3573570,86293.942,3588527,2.657711,3573570,10.99596328,3581069,31651.673765,4.025865523,3576932,2.589483,3573570,10.99844937,3573599,2.490841,3573570,11.16468116,0.068279
3588585,3603599,(13#)239/2,3588586,20933.155,3588585,81537.775,3603583,2.657706,3588585,10.35219242,3596084,31766.831130,4.025873464,3595666,2.589663,3588585,10.35471419,3588589,2.491091,3588585,10.51798406,0.068129
3603600,3618614,(13#)120,3603608,21009.146,3612840,83658.582,3618583,2.657701,3612840,10.55956272,3611099,31881.366703,4.025810327,3610966,2.589798,3612840,10.56345832,3603619,2.491339,3612840,10.69559594,0.067980
3618615,3633629,(13#)241/2,3618631,21085.022,3632475,82524.436,3633583,2.657696,3632475,10.36754503,3626114,31996.413328,4.025819377,3619261,2.589902,3632475,10.37068004,3618631,2.491585,3632475,10.52685793,0.067833
3633630,3648644,(13#)121,3633647,21160.870,3633630,82078.194,3648643,2.657691,3633630,10.30863711,3641129,32111.447531,4.025834032,3634901,2.590036,3633630,10.31109147,3633647,2.491829,3633630,10.47348624,0.067686
3648645,3663659,(13#)243/2,3648647,21236.599,3652110,83387.645,3663659,2.657686,3652110,10.42710307,3656144,32226.156070,4.025815119,3649487,2.590202,3652110,10.43087701,3648647,2.492071,3652110,10.58610949,0.067541
3663660,3678674,(13#)122,3663661,21312.361,3663660,84067.228,3678671,2.657681,3663660,10.48332036,3671159,32340.806766,4.025796356,3669311,2.590351,3663660,10.48582103,3663661,2.492310,3663660,10.64755333,0.067397
3678675,3693689,(13#)245/2,3678683,21388.125,3691380,83167.183,3693689,2.657676,3678675,10.30857915,3686174,32455.670211,4.025811211,3684677,2.590515,3678675,10.31108663,3678683,2.492548,3678675,10.47250763,0.067253
3693690,3708704,(13#)123,3693691,21463.780,3693690,85388.136,3708697,2.657671,3693690,10.57288217,3701189,32570.012299,4.025768602,3693841,2.590570,3693690,10.57527947,3693691,2.492784,3693690,10.73650845,0.067111
3708705,3723719,(13#)247/2,3708706,21539.445,3708705,88461.373,3723719,2.657667,3708705,10.91492586,3716204,32684.876821,4.025797636,3711131,2.590728,3708705,10.91737354,3708709,2.493018,3708705,11.07086389,0.066970
3723720,3738734,(13#)124,3723721,21615.049,3730650,86939.331,3738733,2.657662,3730650,10.67234333,3731219,32799.246898,4.025772687,3724067,2.590861,3730650,10.67524449,3723721,2.493249,3723720,10.82699739,0.066830
3738735,3753749,(13#)249/2,3738743,21690.662,3738735,85171.983,3753721,2.657657,3738735,10.43576869,3746234,32913.637784,4.025757386,3743737,2.591018,3738735,10.43824311,3738743,2.493479,3738735,10.59850227,0.066691
3753750,3768764,(13#)125,3753751,21766.168,3753750,84426.331,3768731,2.657652,3753750,10.30848454,3761250,33028.340609,4.025786989,3756827,2.591133,3753750,10.31095775,3753751,2.493707,3753750,10.47092503,0.066553
3768765,3783779,(13#)251/2,3768769,21841.688,3768765,85059.410,3783739,2.657647,3768765,10.34986532,3776265,33142.489622,4.025755868,3771191,2.591258,3768765,10.35227611,3768769,2.493933,3768765,10.51201498,0.066416
3783780,3798794,(13#)126,3783797,21917.220,3783780,85011.916,3798793,2.657642,3783780,10.30844719,3791280,33256.608865,4.025728151,3784622,2.591383,3783780,10.31087942,3783797,2.494158,3783780,10.47030816,0.066279
3798795,3813809,(13#)253/2,3798796,21992.593,3798795,89366.590,3813773,2.657638,3798795,10.79930623,3806295,33370.905889,4.025728755,3802081,2.591542,3798795,10.80174798,3798829,2.494380,3798795,10.94185599,0.066144
3813810,3828824,(13#)127,3813811,22067.964,3813810,86281.709,3828821,2.657633,3813810,10.39087761,3821310,33485.194865,4.025734960,3816886,2.591655,3813810,10.39332160,3813811,2.494600,3813810,10.55216773,0.066010
3828825,3843839,(17#)15/2,3828844,22143.436,3828825,91615.156,3843823,2.657628,3828825,10.99561811,3836325,33599.444641,4.025742933,3829381,2.591790,3828825,10.99797388,3828857,2.494820,3828825,11.15742380,0.065877
3843840,3858854,(13#)128,3843841,22218.644,3843840,86181.387,3858851,2.657624,3843840,10.30837365,3851340,33713.274127,4.025707191,3845837,2.591921,3843840,10.31077220,3843841,2.495036,3843840,10.46910139,0.065745
3858855,3873869,(13#)257/2,3858859,22293.945,3858855,86812.494,3873847,2.657619,3858855,10.34878038,3866355,33827.251055,4.025695746,3862141,2.592051,3858855,10.35119041,3858859,2.495251,3858855,10.50923008,0.065614
3873870,3888884,(13#)129,3873871,22369.180,3873870,88881.510,3888851,2.657614,3873870,10.55976030,3881370,33941.375900,4.025708297,3876506,2.592165,3873870,10.56216987,3873871,2.495465,3873870,10.71993396,0.065484
3888885,3903899,(13#)259/2,3888887,22444.399,3888885,89544.345,3903899,2.657610,3888885,10.60284283,3896385,34055.478260,4.025724385,3889036,2.592333,3888885,10.60517087,3888887,2.495677,3888885,10.76274218,0.065354
3903900,3918914,(13#)130,3903901,22519.573,3903900,87348.626,3918913,2.657605,3903900,10.30830140,3911400,34168.809342,4.025655858,3907327,2.592412,3903900,10.31066629,3903901,2.495887,3903900,10.46792909,0.065226
3918915,3933929,(13#)261/2,3918919,22594.731,3918915,90885.998,3933929,2.657600,3918915,10.69007182,3926415,34282.890289,4.025682138,3922916,2.592584,3918915,10.69245050,3918919,2.496095,3918915,10.84918017,0.065099
3933930,3948944,(13#)131,3933934,22669.851,3933930,88613.061,3948911,2.657596,3933930,10.38817487,3941430,34396.937431,4.025710378,3935291,2.592651,3933930,10.39055561,3933959,2.496302,3933930,10.54726452,0.064972
3948945,3963959,(13#)263/2,3948953,22744.933,3948945,88560.611,3963959,2.657591,3948945,10.34774332,3956445,34510.271566,4.025661423,3951307,2.592790,3948945,10.35001848,3948953,2.496507,3948945,10.50656691,0.064846
3963960,3978974,(13#)132,3963977,22820.017,3968055,90052.187,3978971,2.657587,3968055,10.47800816,3971460,34623.841664,4.025646412,3964516,2.592878,3968055,10.48487918,3963977,2.496710,3968055,10.60846160,0.064721
3978975,3993989,(13#)265/2,3978979,22894.955,3978975,90545.842,3993959,2.657582,3978975,10.51033468,3986475,34737.501725,4.025647985,3980972,2.593007,3978975,10.51268213,3978979,2.496912,3978975,10.66863185,0.064597
3993990,4009004,(13#)133,3993991,22969.910,3993990,94336.295,4009003,2.657578,3993990,10.91455989,4001490,34851.113197,4.025649919,3999706,2.593156,3993990,10.91691092,3993991,2.497112,3993990,11.06404739,0.064474
4009005,4024019,(13#)267/2,4009007,23044.850,4009005,90413.449,4024003,2.657573,4009005,10.42666285,4016505,34964.750960,4.025660789,4012796,2.593259,4009005,10.42901571,4009007,2.497310,4009005,10.58444113,0.064352
4024020,4039034,(13#)134,4024021,23119.746,4037880,91456.303,4039019,2.657569,4037880,10.48139085,4031520,35078.139152,4.025648848,4025732,2.593365,4037880,10.48439673,4024021,2.497507,4024020,10.62426932,0.064231
4039035,4054049,(13#)269/2,4039037,23194.617,4039035,90303.894,4054033,2.657564,4039035,10.34675067,4046535,35191.245504,4.025610679,4045961,2.593549,4039035,10.34906748,4039037,2.497703,4039035,10.50401743,0.064110
4054050,4069064,(13#)135,4054066,23269.531,4064445,92659.698,4069063,2.657560,4064445,10.55899975,4061550,35304.667518,4.025614613,4059052,2.593651,4064445,10.56265748,4054069,2.497897,4064445,10.68881480,0.063990
4069065,4084079,(13#)271/2,4069073,23344.279,4081770,91161.072,4084079,2.657556,4081770,10.34991257,4076565,35417.821048,4.025593797,4071427,2.593714,4081770,10.35316724,4069073,2.498089,4081770,10.50603196,0.063871
4084080,4099094,(17#)8,4084081,23419.010,4084080,96893.174,4099093,2.657551,4084080,10.99529819,4091580,35531.403443,4.025627407,4084636,2.593808,4084080,10.99754260,4084081,2.498280,4084080,11.15097777,0.063753
4099095,4114109,(13#)273/2,4099112,23493.867,4103715,94435.763,4114087,2.657547,4103715,10.67188411,4106595,35644.419464,4.025602501,4109542,2.593998,4103715,10.67520356,4099133,2.498470,4103715,10.80532472,0.063636
4114110,4129124,(13#)137,4114133,23568.550,4114110,92094.123,4129109,2.657543,4114110,10.38441425,4121610,35757.610338,4.025603116,4118111,2.594062,4114110,10.38670908,4114133,2.498657,4114110,10.54043352,0.063519
4129125,4144139,(13#)275/2,4129129,23643.120,4129125,91706.550,4144121,2.657538,4129125,10.30804143,4136625,35870.468527,4.025572032,4131046,2.594174,4129125,10.31034341,4129129,2.498843,4129125,10.46381646,0.063404
4144140,4159154,(13#)138,4144159,23717.827,4144140,96376.819,4159153,2.657534,4144140,10.79888292,4151640,35983.772332,4.025596561,4144291,2.594262,4144140,10.80110243,4144159,2.499029,4144140,10.93533979,0.063289
4159155,4174169,(13#)277/2,4159156,23792.360,4159155,92620.971,4174151,2.657530,4159155,10.34549158,4166655,36096.757975,4.025590936,4160152,2.594404,4159155,10.34774135,4159187,2.499212,4159155,10.50078314,0.063174
4174170,4189184,(13#)139,4174171,23866.904,4174170,93250.366,4189183,2.657525,4174170,10.38323218,4181670,36209.293233,4.025540833,4174517,2.594496,4174170,10.38549901,4174171,2.499394,4174170,10.53828450,0.063061
4189185,4204199,(13#)279/2,4189187,23941.443,4189185,96065.915,4194304,2.657523,4189185,10.66342222,4196685,36322.616791,4.025583853,4192757,2.594627,4189185,10.66569715,4189187,2.499575,4189185,10.81821702,0.062948
4204200,4219214,(13#)140,4204204,24015.977,4204200,93152.715,4219211,2.657517,4204200,10.30795826,4211700,36435.142994,4.025543895,4207276,2.594723,4204200,10.31012807,4204223,2.499754,4204200,10.46253707,0.062836
4219215,4234229,(13#)281/2,4219217,24090.414,4219215,93776.459,4234229,2.657513,4219215,10.34488787,4226715,36547.983152,4.025544179,4221641,2.594816,4219215,10.34710783,4219217,2.499932,4219215,10.49923237,0.062725
4234230,4249244,(13#)141,4234238,24164.892,4234230,95813.187,4249241,2.657508,4234230,10.53699058,4241730,36660.663269,4.025532219,4238231,2.594933,4234230,10.53922938,4234247,2.500109,4234230,10.69110234,0.062615
4249245,4264259,(13#)283/2,4249249,24239.266,4260795,95324.013,4264259,2.657504,4260795,10.42637830,4256745,36773.406771,4.025532565,4254247,2.595041,4260795,10.42974661,4249249,2.500284,4260795,10.57803136,0.062505
4264260,4279274,(13#)142,4264261,24313.624,4264260,95674.142,4279267,2.657500,4264260,10.45728274,4271760,36886.383720,4.025563575,4266181,2.595125,4264260,10.45953135,4264261,2.500458,4264260,10.61093380,0.062396
4279275,4294289,(13#)285/2,4279276,24387.987,4279275,100160.153,4294259,2.657496,4279275,10.91422253,4286775,36998.632504,4.025520390,4280272,2.595248,4279275,10.91641061,4279283,2.500630,4279275,11.05804636,0.062288
4294290,4309304,(13#)143,4294292,24462.302,4294290,94883.954,4309297,2.657492,4294290,10.30786081,4301790,37111.072452,4.025503455,4294637,2.595335,4294290,10.31007206,4294313,2.500802,4294290,10.46105739,0.062180
4309305,4324319,(13#)287/2,4309309,24536.567,4309305,97612.349,4324303,2.657488,4309305,10.57214850,4316805,37223.797648,4.025522594,4315462,2.595472,4309305,10.57437039,4309309,2.500971,4309305,10.72512014,0.062073
4324320,4339334,(13#)144,4324321,24610.799,4324320,95460.048,4339333,2.657484,4324320,10.30782876,4331820,37336.064030,4.025497246,4328671,2.595554,4324320,10.31005387,4324321,2.501140,4324320,10.46057695,0.061967
4339335,4354349,(17#)17/2,4339337,24685.019,4339335,102131.084,4354349,2.657480,4339335,10.99500038,4346836,37448.430601,4.025487927,4343257,2.595670,4339335,10.99714112,4339337,2.501307,4339335,11.14521012,0.061861
4354350,4369364,(13#)145,4354367,24759.277,4354350,99592.534,4369349,2.657475,4354350,10.68956735,4361851,37561.007055,4.025506162,4355192,2.595743,4354350,10.69175096,4354367,2.501474,4354350,10.84162194,0.061756
4369365,4384379,(13#)291/2,4369381,24833.425,4369365,97337.189,4384379,2.657471,4369365,10.41628427,4376866,37672.945376,4.025461123,4372651,2.595862,4369365,10.41848030,4369381,2.501639,4369365,10.56837110,0.061652
4384380,4399394,(13#)146,4384388,24907.530,4384380,97971.500,4399363,2.657467,4384380,10.45294533,4391881,37785.774451,4.025516182,4390382,2.595965,4384380,10.45514796,4384433,2.501803,4384380,10.60481460,0.061549
4399395,4414409,(13#)293/2,4399397,24981.569,4408950,98679.970,4414379,2.657463,4408950,10.47751456,4406896,37897.704362,4.025480290,4412041,2.596108,4408950,10.48702587,4399397,2.501964,4408950,10.60273458,0.061446
4414410,4429424,(13#)147,4414411,25055.625,4414410,97185.436,4429417,2.657459,4414410,10.30773436,4421911,38009.472178,4.025432445,4415407,2.596128,4414410,10.30989011,4414411,2.502126,4414410,10.45917285,0.061344
4429425,4444439,(13#)295/2,4429427,25129.660,4429425,99182.606,4444409,2.657455,4429425,10.48855600,4436926,38121.893232,4.025458737,4435636,2.596275,4429425,10.49072637,4429427,2.502286,4429425,10.63978125,0.061242
4444440,4459454,(13#)148,4444456,25203.774,4444440,100552.743,4459451,2.657451,4444440,10.60220910,4451941,38234.360809,4.025494494,4450442,2.596354,4444440,10.60438136,4444469,2.502445,4444440,10.75322213,0.061141
4459455,4474469,(13#)297/2,4459472,25277.794,4459455,98046.501,4474469,2.657447,4459455,10.30768788,4466956,38345.918094,4.025439287,4463092,2.596447,4459455,10.30976003,4459519,2.502603,4459455,10.45849080,0.061041
4474470,4489484,(13#)149,4474471,25351.563,4476780,101849.574,4489483,2.657443,4476780,10.67147029,4481971,38457.736675,4.025416612,4476182,2.596533,4476780,10.67494812,4474471,2.502758,4476780,10.79970086,0.060941
4489485,4504499,(13#)299/2,4489493,25425.507,4489485,103316.163,4504457,2.657440,4489485,10.79849812,4496986,38570.199648,4.025465996,4496411,2.596698,4489485,10.80064279,4489493,2.502914,4489485,10.92973676,0.060842
4504500,4519514,(13#)150,4504502,25499.368,4516050,101539.524,4519499,2.657436,4516050,10.55850393,4512001,38681.754867,4.025425296,4510216,2.596737,4516050,10.56177024,4504537,2.503068,4516050,10.68333978,0.060744
4519515,4534529,(13#)301/2,4519517,25573.206,4519515,101612.323,4534501,2.657432,4519515,10.55903235,4527016,38793.746172,4.025434777,4523306,2.596815,4519515,10.56118428,4519517,2.503221,4519515,10.70900699,0.060646
4534530,4549544,(13#)151,4534532,25647.048,4542615,101307.955,4549537,2.657428,4542615,10.48084061,4542031,38905.355658,4.025409337,4535086,2.596888,4542615,10.48297913,4534549,2.503373,4542615,10.60576616,0.060549
4549545,4564559,(13#)303/2,4549547,25720.816,4555320,101273.040,4564559,2.657424,4555320,10.45181229,4557046,39017.088901,4.025401444,4551542,2.596992,4555320,10.45468947,4549547,2.503523,4555320,10.60038754,0.060452
4564560,4579574,(13#)152,4564562,25794.588,4564560,105937.044,4579567,2.657420,4564560,10.91390996,4572061,39128.967290,4.025413080,4569001,2.597097,4564560,10.91603513,4564589,2.503673,4564560,11.05271891,0.060356
4579575,4594589,(13#)305/2,4579592,25868.427,4579575,102038.257,4594589,2.657416,4579575,10.48227120,4587076,39240.548712,4.025398714,4583366,2.597183,4579575,10.48440228,4579609,2.503822,4579575,10.63143873,0.060260
4594590,4609604,(17#)9,4594594,25942.031,4594590,107331.751,4609597,2.657412,4594590,10.99472197,4602091,39352.357544,4.025412186,4595146,2.597260,4594590,10.99677408,4594609,2.503969,4594590,11.14001571,0.060166
4609605,4624619,(13#)307/2,4609606,26015.689,4609605,101240.106,4624603,2.657409,4609605,10.34133221,4617106,39463.888198,4.025401670,4621327,2.597413,4609605,10.34342604,4609621,2.504115,4609605,10.49010389,0.060071
4624620,4639634,(13#)154,4624622,26089.338,4624620,101194.926,4639633,2.657405,4624620,10.30752216,4632121,39575.390505,4.025392790,4628621,2.597463,4624620,10.30962497,4624637,2.504261,4624620,10.45609779,0.059978
4639635,4654649,(13#)309/2,4639636,26162.959,4639635,102485.198,4654649,2.657401,4639635,10.40956196,4647136,39686.628193,4.025361582,4646197,2.597563,4639635,10.41167298,4639643,2.504405,4639635,10.55794281,0.059884
4654650,4669664,(13#)155,4654652,26236.550,4654650,105275.058,4669627,2.657397,4654650,10.66292360,4662151,39798.388676,4.025387812,4654801,2.597626,4654650,10.66495566,4654669,2.504548,4654650,10.81109072,0.059792
4669665,4684679,(13#)311/2,4669681,26310.154,4669665,102381.444,4684661,2.657394,4669665,10.34083573,4677166,39909.691803,4.025372098,4671937,2.597736,4669665,10.34290347,4669681,2.504690,4669665,10.48883066,0.059700
4684680,4699694,(13#)156,4684699,26383.698,4684680,102336.406,4699691,2.657390,4684680,10.30746356,4692181,40020.811740,4.025342427,4691606,2.597833,4684680,10.30954325,4684699,2.504831,4684680,10.45526735,0.059608
4699695,4714709,(13#)313/2,4699697,26457.115,4699695,102951.449,4714691,2.657386,4699695,10.34059197,4707196,40132.458372,4.025370045,4706411,2.597912,4699695,10.34268069,4699697,2.504971,4699695,10.48820583,0.059517
4714710,4729724,(13#)157,4714714,26530.608,4714710,103570.395,4729693,2.657382,4714710,10.37393423,4722211,40243.405070,4.025331775,4714861,2.597977,4714710,10.37592186,4714757,2.505111,4714710,10.52135932,0.059427
4729725,4744739,(13#)315/2,4729748,26604.156,4729725,103191.333,4744711,2.657379,4729725,10.30742023,4737226,40355.321523,4.025394650,4737301,2.598096,4729725,10.30945629,4729759,2.505249,4729725,10.45465778,0.059337
4744740,4759754,(13#)158,4744741,26677.442,4744740,104819.964,4759753,2.657375,4744740,10.44126823,4752241,40465.679783,4.025306423,4745087,2.598160,4744740,10.44332465,4744741,2.505386,4744740,10.58831935,0.059248
4759755,4774769,(13#)317/2,4759787,26750.981,4762065,104225.649,4774769,2.657371,4762065,10.34920434,4767256,40576.904913,4.025308970,4764757,2.598249,4762065,10.35268237,4759787,2.505522,4762065,10.50043858,0.059159
4774770,4789784,(13#)159,4774772,26824.216,4774770,106085.425,4789783,2.657368,4774770,10.50948275,4782271,40688.668735,4.025368867,4774921,2.598310,4774770,10.51155071,4774793,2.505657,4774770,10.65616452,0.059071
4789785,4804799,(13#)319/2,4789789,26897.536,4789785,108193.802,4804799,2.657364,4789785,10.68911730,4797286,40799.130012,4.025304060,4792057,2.598414,4789785,10.69112744,4789789,2.505791,4789785,10.83536271,0.058983
4804800,4819814,(13#)160,4804802,26970.841,4804800,104614.090,4819813,2.657360,4804800,10.30734890,4812301,40910.554389,4.025338509,4811726,2.598508,4804800,10.30938223,4804823,2.505924,4804800,10.45366586,0.058896
4819815,4834829,(13#)321/2,4819817,27044.107,4819815,105897.324,4834829,2.657357,4819815,10.40549989,4827316,41021.005562,4.025281380,4824971,2.598581,4819815,10.40754459,4819817,2.506056,4819815,10.55163615,0.058809
4834830,4849844,(13#)161,4834838,27117.396,4834830,110191.119,4849843,2.657353,4834830,10.79814560,4842331,41132.032727,4.025285046,4837906,2.598658,4834830,10.80019453,4834847,2.506188,4834830,10.92486561,0.058723
4849845,5105099,(19#)/2,4849861,27190.645,4849845,119115.017,5105063,2.657294,4849845,11.64119356,4975835,42128.364726,4.025260367,4852766,2.598732,4849845,11.64315993,4849861,2.506318,4849845,11.81600099,0.058637
5105100,5360354,(17#)10,5105101,28431.236,5105100,117630.630,5360353,2.657237,5105100,10.99421436,5231170,44001.997109,4.025171665,5107307,2.600059,5105100,10.99610946,5105101,2.508398,5105100,11.13102617,0.057252
5360355,5615609,(17#)21/2,5360359,29664.476,5525520,123768.523,5615609,2.657184,5360355,10.99398182,5486498,45864.710385,4.025090235,5361626,2.601254,5360355,10.99580521,5360359,2.510243,5360355,11.12710733,0.055993
5615610,5870864,(17#)11,5615612,30890.691,5705700,128637.257,5870857,2.657133,5615610,10.99376161,5741819,47717.010999,4.025007624,5616166,2.602352,5615610,10.99552571,5615629,2.511885,5615610,11.12350768,0.054842
5870865,6126119,(17#)23/2,5870866,32110.231,5870865,139178.222,6126091,2.657085,5870865,11.51705495,5997134,49559.615567,4.024938288,5872136,2.603357,5870865,11.51875717,5870881,2.513347,5870865,11.65410665,0.053786
6126120,6381374,(17#)12,6126139,33323.553,6276270,139777.299,6381371,2.657039,6126120,10.99335334,6252445,51392.789423,4.024863261,6126676,2.604282,6126120,10.99500662,6126139,2.514649,6126120,11.11711769,0.052816
6381375,6636629,(17#)25/2,6381379,34530.729,6561555,152220.703,6636611,2.656996,6561555,11.43183220,6507751,53217.175580,4.024798096,6381812,2.605125,6561555,11.43346937,6381379,2.515809,6561555,11.55282477,0.051920
6636630,6891884,(17#)13,6636638,35732.288,6846840,150797.516,6891883,2.656954,6636630,10.99298213,6763053,55033.037333,4.024731227,6638342,2.605935,6636630,10.99454015,6636661,2.516843,6636630,11.11161439,0.051092
6891885,7147139,(17#)27/2,6891887,36928.319,7132125,156266.405,7147139,2.656913,6891885,10.99280847,7018352,56840.827603,4.024668452,6895807,2.606692,6891885,10.99432489,6891887,2.517763,6891885,11.10913817,0.050324
7147140,7402394,(17#)14,7147148,38119.215,7147140,157713.196,7402363,2.656875,7147140,10.99264193,7273647,58640.873966,4.024608213,7151062,2.607317,7147140,10.99411711,7147169,2.518580,7147140,11.10682129,0.049610
7402395,7657649,(17#)29/2,7402399,39305.018,7402395,168642.392,7657613,2.656838,7402395,11.39961102,7528940,60433.539249,4.024553221,7402832,2.607938,7402395,11.40105007,7402399,2.519303,7402395,11.50774779,0.048945
7657650,7912904,(17#)15,7657679,40486.174,7657650,167505.880,7912889,2.656802,7657650,10.99232835,7784231,62219.001811,4.024495532,7658206,2.608536,7657650,10.99373075,7657679,2.519942,7657650,11.10260694,0.048325
7912905,8168159,(17#)31/2,7912907,41662.477,7912905,178317.080,8168117,2.656767,7912905,11.37122102,8039519,63997.712232,4.024446481,7914617,2.609060,7912905,11.37259173,7912907,2.520503,7912905,11.47939859,0.047745
8168160,8423414,(17#)16,8168161,42834.459,8273265,184484.561,8388608,2.656738,8273265,11.31527384,8294805,65769.694993,4.024391304,8172082,2.609592,8273265,11.31666052,8168161,2.520993,8273265,11.41436581,0.047202
8423415,8678669,(17#)33/2,8423419,44002.183,8580495,188127.484,8678669,2.656702,8580495,11.17655382,8550090,67535.397397,4.024343019,8423852,2.610051,8580495,11.17827120,8423419,2.521418,8580495,11.27255279,0.046693
8678670,8933924,(17#)17,8678671,45165.755,8843835,195079.599,8933917,2.656671,8843835,11.28709838,8805372,69294.934205,4.024294820,8681096,2.610499,8843835,11.28841956,8678671,2.521783,8843835,11.38728317,0.046215
8933925,9189179,(17#)35/2,8933927,46325.361,9129120,193887.154,9189157,2.656640,8933925,10.99163805,9060653,71048.543362,4.024248407,8934481,2.610906,8933925,10.99289351,8933927,2.522092,8933925,11.09399737,0.045766
9189180,9444434,(17#)18,9189181,47481.109,9414405,199178.064,9444403,2.656611,9189180,10.99151340,9315933,72796.413405,4.024203276,9202267,2.611317,9189180,10.99274171,9189181,2.522350,9189180,11.09253774,0.045343
9444435,9699689,(17#)37/2,9444437,48633.141,9444435,206962.377,9699667,2.656583,9444435,11.30543243,9571211,74538.721558,4.024158996,9446642,2.611674,9444435,11.30663878,9444437,2.522560,9444435,11.40518452,0.044945
9699690,9954944,(19#),9699713,49781.656,9699690,218080.471,9954907,2.656556,9699690,11.63782117,9826488,76275.706350,4.024118938,9702611,2.612018,9699690,11.63900179,9699713,2.522726,9699690,11.74921280,0.044569
9954945,10210199,(17#)39/2,9954949,50926.496,10015005,215736.870,10210177,2.656529,10015005,11.19467515,10081764,78007.410420,4.024076608,9963236,2.612355,10015005,11.19583200,9954949,2.522850,10015005,11.28503916,0.044215
10210200,10465454,(17#)20,10210202,52068.031,10210200,215424.826,10465453,2.656503,10210200,10.99105142,10337039,79734.066019,4.024036120,10223287,2.612664,10210200,10.99218972,10210219,2.522935,10210200,11.08737148,0.043880
10465455,10720709,(17#)41/2,10465474,53206.350,10705695,228149.447,10720709,2.656478,10465455,11.27276316,10592313,81455.833633,4.023998055,10466011,2.612951,10465455,11.27388441,10465501,2.522983,10465455,11.36804431,0.043563
10720710,10975964,(17#)21,10720711,54341.304,10818885,228114.259,10975927,2.656453,10818885,11.06263557,10847586,83172.829651,4.023961188,10721981,2.613219,10818885,11.06372812,10720711,2.522998,10818885,11.15131501,0.043264
10975965,11231219,(17#)43/2,10975967,55473.245,10975965,235111.381,11231219,2.656429,10975965,11.25880483,11102858,84885.143182,4.023923468,10987181,2.613489,10975965,11.25988891,11231219,2.522932,10975965,11.35214807,0.042712
