START,n_geom,C_avg,Cpred_avg,Lambda_avg
(13#)77/2,1163638,4.021827,4.028108,-1.560352e-03
(13#)39,1178653,4.019398,4.028056,-2.151814e-03
(13#)79/2,1193668,4.020169,4.028043,-1.956691e-03
(13#)40,1208684,4.020610,4.028019,-1.841209e-03
(13#)81/2,1223699,4.021088,4.028002,-1.717886e-03
(13#)41,1238714,4.021250,4.027949,-1.664579e-03
(13#)83/2,1253730,4.023800,4.027952,-1.031266e-03
(13#)42,1268745,4.024418,4.027870,-8.574979e-04
(17#)5/2,1283760,4.027075,4.027909,-2.070241e-04
(13#)43,1298775,4.027418,4.027835,-1.034771e-04
(13#)87/2,1313791,4.025451,4.027884,-6.040802e-04
(13#)44,1328806,4.024633,4.027798,-7.862190e-04
(13#)89/2,1343821,4.027267,4.027784,-1.282711e-04
(13#)45,1358836,4.027589,4.027765,-4.375475e-05
(13#)91/2,1373851,4.026277,4.027723,-3.592640e-04
(13#)46,1388867,4.025719,4.027737,-5.009884e-04
(13#)93/2,1403882,4.025713,4.027702,-4.938960e-04
(13#)47,1418897,4.024658,4.027651,-7.432773e-04
(13#)95/2,1433912,4.026031,4.027678,-4.088417e-04
(13#)48,1448928,4.026228,4.027624,-3.467501e-04
(13#)97/2,1463943,4.025331,4.027626,-5.698513e-04
(13#)49,1478958,4.024003,4.027583,-8.893419e-04
(13#)99/2,1493973,4.025517,4.027572,-5.103252e-04
(13#)50,1508988,4.026623,4.027512,-2.206392e-04
(13#)101/2,1524004,4.027037,4.027516,-1.190234e-04
(17#)3,1539019,4.025439,4.027541,-5.220340e-04
(13#)103/2,1554034,4.023726,4.027462,-9.279429e-04
(13#)52,1569049,4.022457,4.027460,-1.243008e-03
(13#)105/2,1584064,4.022412,4.027422,-1.244816e-03
(13#)53,1599079,4.022262,4.027476,-1.295633e-03
(13#)107/2,1614095,4.021919,4.027371,-1.354784e-03
(13#)54,1629110,4.021606,4.027386,-1.436224e-03
(13#)109/2,1644125,4.021984,4.027377,-1.339998e-03
(13#)55,1659140,4.020193,4.027353,-1.779556e-03
(13#)111/2,1674155,4.020784,4.027326,-1.625730e-03
(13#)56,1689170,4.022044,4.027306,-1.307486e-03
(13#)113/2,1704185,4.021413,4.027272,-1.456003e-03
(13#)57,1719201,4.022880,4.027297,-1.097282e-03
(13#)115/2,1734216,4.022429,4.027254,-1.198907e-03
(13#)58,1749231,4.022083,4.027242,-1.281827e-03
(13#)117/2,1764246,4.022254,4.027208,-1.231027e-03
(13#)59,1779261,4.022744,4.027210,-1.109592e-03
(17#)7/2,1794276,4.022617,4.027222,-1.144130e-03
(13#)60,1809291,4.024345,4.027112,-6.873516e-04
(13#)121/2,1824307,4.022330,4.027168,-1.202093e-03
(13#)61,1839322,4.022317,4.027143,-1.199085e-03
(13#)123/2,1854337,4.021401,4.027145,-1.427505e-03
(13#)62,1869352,4.022001,4.027092,-1.264919e-03
(13#)125/2,1884367,4.024508,4.027088,-6.410012e-04
(13#)63,1899382,4.026083,4.027087,-2.493617e-04
(13#)127/2,1914397,4.025543,4.027028,-3.687605e-04
(13#)64,1929412,4.024467,4.027052,-6.420426e-04
(13#)129/2,1944428,4.024135,4.027038,-7.210828e-04
(13#)65,1959443,4.024194,4.026992,-6.949650e-04
(13#)131/2,1974458,4.024383,4.027017,-6.543385e-04
(13#)66,1989473,4.024762,4.026955,-5.445254e-04
(13#)133/2,2004488,4.025119,4.026968,-4.592611e-04
(13#)67,2019503,4.023133,4.026947,-9.475395e-04
(13#)135/2,2034518,4.022199,4.026932,-1.176026e-03
(17#)4,2049533,4.021445,4.026947,-1.367140e-03
(13#)137/2,2064548,4.022897,4.026876,-9.886066e-04
(13#)69,2079563,4.023464,4.026906,-8.551635e-04
(13#)139/2,2094579,4.023311,4.026872,-8.846271e-04
(13#)70,2109594,4.024419,4.026877,-6.105978e-04
(13#)141/2,2124609,4.025513,4.026857,-3.340122e-04
(13#)71,2139624,4.027592,4.026817,1.923881e-04
(13#)143/2,2154639,4.028288,4.026828,3.623960e-04
(13#)72,2169654,4.027753,4.026799,2.368020e-04
(13#)145/2,2184669,4.028329,4.026785,3.835427e-04
(13#)73,2199684,4.027407,4.026797,1.513920e-04
(13#)147/2,2214699,4.026677,4.026733,-1.367744e-05
(13#)74,2229714,4.025444,4.026786,-3.332868e-04
(13#)149/2,2244729,4.024592,4.026727,-5.302085e-04
(13#)75,2259745,4.025546,4.026725,-2.928180e-04
(13#)151/2,2274760,4.025979,4.026710,-1.816926e-04
(13#)76,2289775,4.027400,4.026711,1.710480e-04
(17#)9/2,2304790,4.027674,4.026688,2.447956e-04
(13#)77,2319805,4.025037,4.026657,-4.022647e-04
(13#)155/2,2334820,4.022541,4.026693,-1.031566e-03
(13#)78,2349835,4.021785,4.026644,-1.207607e-03
(13#)157/2,2364850,4.019313,4.026637,-1.820457e-03
(13#)79,2379865,4.019028,4.026601,-1.882446e-03
(13#)159/2,2394880,4.018691,4.026630,-1.973638e-03
(13#)80,2409895,4.021541,4.026590,-1.254749e-03
(13#)161/2,2424910,4.022869,4.026583,-9.226174e-04
(13#)81,2439925,4.020824,4.026600,-1.435587e-03
(13#)163/2,2454941,4.022033,4.026562,-1.125550e-03
(13#)82,2469956,4.023450,4.026557,-7.718198e-04
(13#)165/2,2484971,4.024808,4.026538,-4.295983e-04
(13#)83,2499986,4.024687,4.026531,-4.582164e-04
(13#)167/2,2515001,4.023080,4.026508,-8.516975e-04
(13#)84,2530016,4.022547,4.026521,-9.873121e-04
(13#)169/2,2545031,4.022794,4.026459,-9.106070e-04
(17#)5,2560046,4.023784,4.026494,-6.732386e-04
(13#)171/2,2575061,4.023212,4.026469,-8.090530e-04
(13#)86,2590076,4.023064,4.026483,-8.495679e-04
(13#)173/2,2605091,4.023686,4.026423,-6.800571e-04
(13#)87,2620106,4.024152,4.026477,-5.776304e-04
(13#)175/2,2635121,4.024809,4.026431,-4.028304e-04
(13#)88,2650136,4.023424,4.026376,-7.333971e-04
(13#)177/2,2665151,4.022717,4.026441,-9.252932e-04
(13#)89,2680166,4.022602,4.026374,-9.371370e-04
(13#)179/2,2695182,4.024228,4.026393,-5.379456e-04
(13#)90,2710197,4.024568,4.026363,-4.457654e-04
(13#)181/2,2725212,4.024978,4.026342,-3.386777e-04
(13#)91,2740227,4.025015,4.026393,-3.422721e-04
(13#)183/2,2755242,4.023352,4.026330,-7.398437e-04
(13#)92,2770257,4.023206,4.026319,-7.735227e-04
(13#)185/2,2785272,4.023903,4.026337,-6.046625e-04
(13#)93,2800287,4.023608,4.026294,-6.671726e-04
(17#)11/2,2815302,4.024231,4.026317,-5.180199e-04
(13#)94,2830317,4.023802,4.026295,-6.192718e-04
(13#)189/2,2845332,4.024583,4.026264,-4.175549e-04
(13#)95,2860347,4.022967,4.026259,-8.178693e-04
(13#)191/2,2875362,4.022211,4.026285,-1.012480e-03
(13#)96,2890377,4.021965,4.026287,-1.074048e-03
(13#)193/2,2905392,4.021080,4.026212,-1.275236e-03
(13#)97,2920407,4.021230,4.026240,-1.245127e-03
(13#)195/2,2935422,4.020361,4.026212,-1.454414e-03
(13#)98,2950437,4.021654,4.026195,-1.128304e-03
(13#)197/2,2965452,4.022814,4.026221,-8.464235e-04
(13#)99,2980468,4.023266,4.026180,-7.240956e-04
(13#)199/2,2995483,4.023563,4.026211,-6.580255e-04
(13#)100,3010498,4.022736,4.026156,-8.498504e-04
(13#)201/2,3025513,4.021227,4.026156,-1.225025e-03
(13#)101,3040528,4.021788,4.026148,-1.083523e-03
(13#)203/2,3055543,4.021990,4.026136,-1.030364e-03
(17#)6,3070558,4.022979,4.026163,-7.911495e-04
(13#)205/2,3085573,4.023210,4.026152,-7.308876e-04
(13#)103,3100588,4.022643,4.026077,-8.534031e-04
(13#)207/2,3115603,4.022254,4.026108,-9.576412e-04
(13#)104,3130618,4.023478,4.026113,-6.548954e-04
(13#)209/2,3145633,4.023331,4.026098,-6.876095e-04
(13#)105,3160648,4.023981,4.026090,-5.240724e-04
(13#)211/2,3175663,4.023639,4.026070,-6.038390e-04
(13#)106,3190678,4.023500,4.026057,-6.352097e-04
(13#)213/2,3205693,4.023288,4.026060,-6.888794e-04
(13#)107,3220708,4.023019,4.026050,-7.532223e-04
(13#)215/2,3235723,4.023411,4.026021,-6.484125e-04
(13#)108,3250738,4.023685,4.026050,-5.877309e-04
(13#)217/2,3265753,4.024433,4.026012,-3.921282e-04
(13#)109,3280768,4.024826,4.026015,-2.954345e-04
(13#)219/2,3295783,4.025163,4.025990,-2.053977e-04
(13#)110,3310798,4.025576,4.026004,-1.062003e-04
(17#)13/2,3325814,4.026635,4.026007,1.558080e-04
(13#)111,3340829,4.025846,4.025967,-3.017358e-05
(13#)223/2,3355844,4.025361,4.025977,-1.529870e-04
(13#)112,3370859,4.025149,4.025938,-1.959266e-04
(13#)225/2,3385874,4.025508,4.025994,-1.207690e-04
(13#)113,3400889,4.025095,4.025940,-2.100185e-04
(13#)227/2,3415904,4.024892,4.025890,-2.479503e-04
(13#)114,3430919,4.025330,4.025970,-1.592036e-04
(13#)229/2,3445934,4.025257,4.025894,-1.582668e-04
(13#)115,3460949,4.024572,4.025943,-3.405494e-04
(13#)231/2,3475964,4.025484,4.025898,-1.028690e-04
(13#)116,3490979,4.025758,4.025895,-3.405761e-05
(13#)233/2,3505994,4.025793,4.025926,-3.304611e-05
(13#)117,3521009,4.025960,4.025839,2.995778e-05
(13#)235/2,3536024,4.026584,4.025890,1.723729e-04
(13#)118,3551039,4.026295,4.025856,1.090409e-04
(13#)237/2,3566054,4.026265,4.025840,1.054189e-04
(17#)7,3581069,4.025997,4.025866,3.256787e-05
(13#)239/2,3596084,4.026232,4.025873,8.917220e-05
(13#)120,3611099,4.025820,4.025810,2.286494e-06
(13#)241/2,3626114,4.025635,4.025819,-4.579744e-05
(13#)121,3641129,4.026287,4.025834,1.125264e-04
(13#)243/2,3656144,4.025213,4.025815,-1.496922e-04
(13#)122,3671159,4.025038,4.025796,-1.883676e-04
(13#)245/2,3686174,4.024867,4.025811,-2.344923e-04
(13#)123,3701189,4.024306,4.025769,-3.634165e-04
(13#)247/2,3716204,4.023867,4.025798,-4.797209e-04
(13#)124,3731219,4.023309,4.025773,-6.122276e-04
(13#)249/2,3746234,4.023063,4.025757,-6.695851e-04
(13#)125,3761250,4.022751,4.025787,-7.543987e-04
(13#)251/2,3776265,4.021922,4.025756,-9.528479e-04
(13#)126,3791280,4.021418,4.025728,-1.071200e-03
(13#)253/2,3806295,4.022916,4.025729,-6.989023e-04
(13#)127,3821310,4.023120,4.025735,-6.497339e-04
(17#)15/2,3836325,4.022357,4.025743,-8.414019e-04
(13#)128,3851340,4.021703,4.025707,-9.950794e-04
(13#)257/2,3866355,4.020878,4.025696,-1.197438e-03
(13#)129,3881370,4.021217,4.025708,-1.116245e-03
(13#)259/2,3896385,4.020545,4.025724,-1.287293e-03
(13#)130,3911400,4.020509,4.025656,-1.279276e-03
(13#)261/2,3926415,4.021378,4.025682,-1.069640e-03
(13#)131,3941430,4.022974,4.025710,-6.800568e-04
(13#)263/2,3956445,4.024139,4.025661,-3.782770e-04
(13#)132,3971460,4.023653,4.025646,-4.951946e-04
(13#)265/2,3986475,4.023144,4.025648,-6.223081e-04
(13#)133,4001490,4.022604,4.025650,-7.568852e-04
(13#)267/2,4016505,4.023049,4.025661,-6.490248e-04
(13#)134,4031520,4.022068,4.025649,-8.897798e-04
(13#)269/2,4046535,4.021831,4.025611,-9.393383e-04
(13#)135,4061550,4.021517,4.025615,-1.018375e-03
(13#)271/2,4076565,4.021795,4.025594,-9.440740e-04
(17#)8,4091580,4.021709,4.025627,-9.738105e-04
(13#)273/2,4106595,4.022358,4.025603,-8.062565e-04
(13#)137,4121610,4.022142,4.025603,-8.602475e-04
(13#)275/2,4136625,4.021850,4.025572,-9.249855e-04
(13#)138,4151640,4.021580,4.025597,-9.982660e-04
(13#)277/2,4166655,4.021656,4.025591,-9.779589e-04
(13#)139,4181670,4.022006,4.025541,-8.785389e-04
(13#)279/2,4196685,4.023351,4.025584,-5.548414e-04
(13#)140,4211700,4.023509,4.025544,-5.055598e-04
(13#)281/2,4226715,4.023618,4.025544,-4.786908e-04
(13#)141,4241730,4.023123,4.025532,-5.987160e-04
(13#)283/2,4256745,4.022150,4.025533,-8.405906e-04
(13#)142,4271760,4.021856,4.025564,-9.214430e-04
(13#)285/2,4286775,4.021521,4.025520,-9.940581e-04
(13#)143,4301790,4.021182,4.025503,-1.074072e-03
(13#)287/2,4316805,4.020851,4.025523,-1.161054e-03
(13#)144,4331820,4.020752,4.025497,-1.179540e-03
(17#)17/2,4346836,4.021092,4.025488,-1.092705e-03
(13#)145,4361851,4.021014,4.025506,-1.116503e-03
(13#)291/2,4376866,4.021239,4.025461,-1.049431e-03
(13#)146,4391881,4.021745,4.025516,-9.373081e-04
(13#)293/2,4406896,4.022721,4.025480,-6.855932e-04
(13#)147,4421911,4.022041,4.025432,-8.428298e-04
(13#)295/2,4436926,4.022183,4.025459,-8.141536e-04
(13#)148,4451941,4.021914,4.025494,-8.897645e-04
(13#)297/2,4466956,4.021545,4.025439,-9.678429e-04
(13#)149,4481971,4.022335,4.025417,-7.658664e-04
(13#)299/2,4496986,4.022734,4.025466,-6.790056e-04
(13#)150,4512001,4.022845,4.025425,-6.412225e-04
(13#)301/2,4527016,4.021995,4.025435,-8.548693e-04
(13#)151,4542031,4.021579,4.025409,-9.519883e-04
(13#)303/2,4557046,4.021623,4.025401,-9.390895e-04
(13#)152,4572061,4.022721,4.025413,-6.689322e-04
(13#)305/2,4587076,4.023290,4.025399,-5.239194e-04
(17#)9,4602091,4.023233,4.025412,-5.414166e-04
(13#)307/2,4617106,4.023139,4.025402,-5.623457e-04
(13#)154,4632121,4.023987,4.025393,-3.493730e-04
(13#)309/2,4647136,4.024708,4.025362,-1.623541e-04
(13#)155,4662151,4.024510,4.025388,-2.182015e-04
(13#)311/2,4677166,4.024329,4.025372,-2.592499e-04
(13#)156,4692181,4.025347,4.025342,1.149715e-06
(13#)313/2,4707196,4.025943,4.025370,1.424279e-04
(13#)157,4722211,4.025480,4.025332,3.685914e-05
(13#)315/2,4737226,4.025829,4.025395,1.079396e-04
(13#)158,4752241,4.025604,4.025306,7.404702e-05
(13#)317/2,4767256,4.025124,4.025309,-4.590014e-05
(13#)159,4782271,4.024686,4.025369,-1.697678e-04
(13#)319/2,4797286,4.024504,4.025304,-1.987541e-04
(13#)160,4812301,4.024619,4.025339,-1.787918e-04
(13#)321/2,4827316,4.024711,4.025281,-1.416230e-04
(13#)161,4842331,4.024714,4.025285,-1.419158e-04
(19#)/2,4975835,4.024412,4.025260,-2.108441e-04
(17#)10,5231170,4.023687,4.025172,-3.689810e-04
(17#)21/2,5486498,4.022964,4.025090,-5.283446e-04
(17#)11,5741819,4.023038,4.025008,-4.895482e-04
(17#)23/2,5997134,4.023694,4.024938,-3.090992e-04
(17#)12,6252445,4.023551,4.024863,-3.261351e-04
(17#)25/2,6507751,4.022335,4.024798,-6.122365e-04
(17#)13,6763053,4.021064,4.024731,-9.115694e-04
(17#)27/2,7018352,4.022450,4.024668,-5.513922e-04
(17#)14,7273647,4.023505,4.024608,-2.740538e-04
(17#)29/2,7528940,4.022993,4.024553,-3.878507e-04
(17#)15,7784231,4.023149,4.024496,-3.345297e-04
(17#)31/2,8039519,4.023468,4.024446,-2.431209e-04
(17#)16,8294805,4.023740,4.024391,-1.619452e-04
(17#)33/2,8550090,4.024240,4.024343,-2.567906e-05
(17#)17,8805372,4.023323,4.024295,-2.415990e-04
(17#)35/2,9060653,4.022226,4.024248,-5.025808e-04
(17#)18,9315933,4.022797,4.024203,-3.494037e-04
(17#)37/2,9571211,4.022829,4.024159,-3.306221e-04
