alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.5,4819815,-0.0295235,5870865,-0.01781134
0.5,4699695,-0.02676744,4714710,-0.02136524
0.5,4519515,-0.02736333,4516050,-0.02228108
0.5,4369365,-0.02965277,4408950,-0.02100288
0.5,4084080,-0.02899249,4189185,-0.02264757
0.5,3888885,-0.03334225,3968055,-0.02146422
0.5,3858855,-0.03185946,3753750,-0.02176467
0.5,3633630,-0.02903057,3573570,-0.02092013
0.5,3468465,-0.03358798,3438435,-0.02331359
0.5,3228225,-0.03227578,3198195,-0.0230752
0.5,3123120,-0.03493602,3078075,-0.02539625
0.5,2882880,-0.03606008,2807805,-0.02593005
0.5,2627625,-0.03369828,2645370,-0.02468123
0.5,2462460,-0.03700345,2523675,-0.0247968
0.5,2387385,-0.03537897,2417415,-0.02699399
0.5,2117115,-0.03878322,2087085,-0.03091351
0.5,1936935,-0.04205267,2042040,-0.03023025
0.5,1806420,-0.04312597,1726725,-0.03276323
0.5,1531530,-0.04759159,1666665,-0.03522578
0.5,1396395,-0.04757534,1411410,-0.03705166
0.5,1217370,-0.05340594,1276275,-0.04002967
0.5,990990,-0.05535341,1141140,-0.04372527
0.5,870870,-0.06438462,855855,-0.0538357
0.5,705705,-0.07735919,780780,-0.05810852
0.5,451605,-0.1009593,615615,-0.06899603
0.5,270270,-0.1368657,435435,-0.07939439
0.5,247170,-0.1566637,255255,-0.126768
0.5,229425,-0.1538869,233415,-0.1182874
0.5,214830,-0.1421089,220605,-0.1194798
0.5,203490,-0.1519192,208845,-0.1246805
0.5,198660,-0.1481212,189420,-0.1265849
0.5,182910,-0.1447922,179025,-0.1077651
0.5,166320,-0.1410194,169785,-0.1164456
0.5,146685,-0.1370487,150150,-0.1088847
0.5,135135,-0.1392406,139755,-0.1114797
0.5,121485,-0.1445953,117810,-0.1117278
0.5,110880,-0.1459532,105105,-0.1100744
0.5,91245,-0.129696,94710,-0.09882352
0.5,84630,-0.1384244,86625,-0.1076564
0.5,65835,-0.1479698,69615,-0.1049602
0.5,51975,-0.1516417,51870,-0.115395
0.5,34650,-0.1675949,41055,-0.118643
0.5,24255,-0.1941386,33495,-0.1438047
0.5,14385,-0.2656931,15015,-0.1849684
0.5,14070,-0.2722244,13860,-0.2081922
0.5,12495,-0.2843445,12600,-0.2360433
0.5,10710,-0.2734832,10920,-0.2309483
0.5,10185,-0.304983,9975,-0.2387302
0.5,9030,-0.3294442,8925,-0.2166937
0.5,6765,-0.4080801,7770,-0.2632444
0.5,5460,-0.4056455,6405,-0.3237042
0.5,4200,-0.4554461,5250,-0.3340111
0.5,3150,-0.5361437,4095,-0.3995102
0.5,2520,-0.6020203,2730,-0.456936
0.5,1071,-0.5836004,1260,-0.4470677
0.5,930,-0.6425584,885,-0.4585453
0.5,795,-0.6611754,735,-0.4925356
0.5,645,-0.723838,570,-0.5162753
0.5,375,-0.8095278,462,-0.5643775
0.5,150,-1.081381,315,-0.5952222
0.5,14,-1.692495,105,-0.8000848
0.5,14,-1.692495,4,-0.8620754
1.0,8933925,-0.01865686,7402395,-0.01433492
1.0,4819815,-0.02111098,5870865,-0.01358656
1.0,4699695,-0.02139668,4744740,-0.01585429
1.0,4429425,-0.02127541,4489485,-0.01652219
1.0,4324320,-0.02087662,4408950,-0.01589802
1.0,4204200,-0.01971594,4144140,-0.01648557
1.0,3978975,-0.0211399,3968055,-0.01442962
1.0,3858855,-0.0207014,3753750,-0.01629769
1.0,3618615,-0.02238032,3527160,-0.01534158
1.0,3333330,-0.02307137,3393390,-0.0171328
1.0,3228225,-0.02297332,3318315,-0.01543628
1.0,3123120,-0.02295251,3078075,-0.01609573
1.0,2912910,-0.02557882,2852850,-0.01700802
1.0,2612610,-0.02446844,2645370,-0.01606771
1.0,2462460,-0.02451902,2567565,-0.01899755
1.0,2342340,-0.02515461,2417415,-0.0201965
1.0,2207205,-0.02754243,2238390,-0.019505
1.0,1936935,-0.02674009,2042040,-0.01895247
1.0,1771770,-0.02919348,1726725,-0.02068581
1.0,1576575,-0.02970246,1666665,-0.02194969
1.0,1492260,-0.02895838,1452990,-0.02316998
1.0,1217370,-0.03433463,1276275,-0.02313495
1.0,990990,-0.03583894,1156155,-0.02366515
1.0,810810,-0.03917337,975975,-0.0296727
1.0,726495,-0.04187803,780780,-0.03420901
1.0,451605,-0.05431306,525525,-0.038197
1.0,270270,-0.0776497,435435,-0.04635532
1.0,243705,-0.08887763,250635,-0.07163407
1.0,229425,-0.08975891,232050,-0.07185791
1.0,217140,-0.09542352,218295,-0.07205665
1.0,205590,-0.09792819,207480,-0.07769084
1.0,193830,-0.1040306,196350,-0.08369778
1.0,174405,-0.1045004,181545,-0.08488374
1.0,166320,-0.1089241,162435,-0.08953218
1.0,146685,-0.123505,158340,-0.09615195
1.0,135135,-0.1237499,139230,-0.1041392
1.0,123585,-0.1346544,129675,-0.1131361
1.0,111930,-0.1278002,106260,-0.1011616
1.0,95865,-0.1285391,90090,-0.1010196
1.0,88935,-0.127688,86625,-0.09832324
1.0,64680,-0.1163233,69615,-0.09661278
1.0,51975,-0.120823,51870,-0.1002382
1.0,38220,-0.130281,41055,-0.09413145
1.0,24570,-0.142697,30030,-0.09617861
1.0,14700,-0.1800604,15015,-0.1158277
1.0,13020,-0.1758815,13860,-0.1437732
1.0,12075,-0.1846102,11970,-0.1402635
1.0,10500,-0.1974584,10920,-0.1491966
1.0,10080,-0.2140542,9240,-0.1530202
1.0,8295,-0.2159562,8085,-0.159895
1.0,7875,-0.2645759,7770,-0.1672219
1.0,6300,-0.2584421,5775,-0.1982925
1.0,4200,-0.280797,5145,-0.214483
1.0,3150,-0.3295303,3465,-0.25119
1.0,1680,-0.4304497,2625,-0.3086169
1.0,1065,-0.5072397,1575,-0.3649696
1.0,1035,-0.5048227,945,-0.4283624
1.0,720,-0.5390879,855,-0.3937853
1.0,615,-0.5198468,630,-0.4131517
1.0,465,-0.5765328,450,-0.4381526
1.0,189,-0.7120457,315,-0.50448
1.0,13,-1.80516,105,-0.6619045
1.0,13,-1.80516,4,-0.8620754
