alpha,n_min_lambda,min_lambda,n_max_lambda,max_lambda
0.001953125,47987940,-0.2495618,48333285,-0.1932192
0.001953125,44414370,-0.2476631,45360315,-0.1943343
0.001953125,42882840,-0.2347309,41096055,-0.1894414
0.001953125,40795755,-0.2254951,40330290,-0.1859196
0.001953125,35660625,-0.2257923,36801765,-0.1986784
0.001953125,34914495,-0.2351558,31906875,-0.1816916
0.001953125,31614765,-0.2429074,30630600,-0.1641599
0.001953125,28528500,-0.2437176,25780755,-0.1784133
0.001953125,24819795,-0.2314917,22717695,-0.1686966
0.001953125,22207185,-0.2681167,21951930,-0.1936949
0.001953125,18888870,-0.2562445,17402385,-0.192498
0.001953125,16414860,-0.2576135,14804790,-0.1960906
0.001953125,11696685,-0.2625221,11231220,-0.2099981
0.001953125,8918910,-0.2887817,9189180,-0.2001347
0.001953125,4838295,-0.3935415,7252245,-0.2565395
0.001953125,4781700,-0.4361454,4733820,-0.2860366
0.001953125,4519515,-0.4361552,4476780,-0.3118205
0.001953125,4303530,-0.3970959,4432890,-0.284008
0.001953125,4102560,-0.4031501,4162620,-0.2939346
0.001953125,3984750,-0.4471043,4037880,-0.2965612
0.001953125,3753750,-0.4543859,3851925,-0.3378727
0.001953125,3584280,-0.4475918,3672900,-0.3060295
0.001953125,3475395,-0.4950277,3382995,-0.3732352
0.001953125,3288285,-0.4603851,3273270,-0.3634827
0.001953125,3034185,-0.4910864,3183180,-0.3579101
0.001953125,2942940,-0.4724471,2877420,-0.3763349
0.001953125,2763915,-0.4840794,2807805,-0.3434098
0.001953125,2506350,-0.4745101,2582580,-0.3470028
0.001953125,2349270,-0.549035,2305380,-0.4136909
0.001953125,2296140,-0.5695359,2257710,-0.4000493
0.001953125,2072070,-0.5770744,1996995,-0.4479906
0.001953125,1767045,-0.6311743,1909215,-0.4780937
0.001953125,1586025,-0.5876077,1652805,-0.4632274
0.001953125,1517880,-0.6426319,1397550,-0.5001932
0.001953125,1303575,-0.6969179,1395870,-0.4976573
0.001953125,1057485,-0.7930005,1178100,-0.561781
0.001953125,863940,-0.762955,1007370,-0.6392456
0.001953125,693330,-0.8248757,810810,-0.7069971
0.001953125,636405,-0.8680674,542640,-0.6966189
0.001953125,414330,-0.7687608,464100,-0.453385
0.001953125,246015,-0.8293605,252525,-0.6015261
0.001953125,235800,-1.069863,234465,-0.6503871
0.001953125,227550,-0.9004584,219450,-0.6765075
0.001953125,215670,-1.037295,206115,-0.6001948
0.001953125,195435,-0.9919488,192045,-0.7380479
0.001953125,176799,-1.047876,185955,-0.67355
0.001953125,174645,-1.129583,176295,-0.7165705
0.001953125,158496,-1.097134,150150,-0.809303
0.001953125,144375,-1.009294,145740,-0.6329839
0.001953125,134103,-0.949087,122265,-0.6478643
0.001953125,117945,-0.9832611,118965,-0.7087603
0.001953125,97680,-1.088371,102060,-0.7116005
0.001953125,88905,-1.060268,86355,-0.7198126
0.001953125,66465,-1.055574,77616,-0.763307
0.001953125,57795,-0.9781861,59010,-0.6483035
0.001953125,50085,-1.078928,41955,-0.8514967
0.001953125,29169,-1.287463,27783,-0.8725925
0.001953125,14954,-1.501249,15288,-0.8334981
0.001953125,14334,-1.459339,13701,-0.7448919
0.001953125,13115,-1.403822,12565,-0.9771463
0.001953125,11442,-2.01151,10875,-0.886849
0.001953125,10287,-1.28996,10080,-0.8391066
0.001953125,9330,-1.228476,9426,-0.8194021
0.001953125,8084,-1.872801,7115,-1.145318
0.001953125,6486,-1.820061,5859,-0.7015089
0.001953125,5746,-1.801649,5649,-0.7748231
0.001953125,4403,-1.736424,3462,-0.7013448
0.001953125,3254,-1.395317,2688,-0.6434007
0.001953125,1668,-1.188223,1452,-1.091586
0.001953125,1062,-1.101249,1020,-0.5181755
0.00390625,110165055,-0.1090548,111035925,-0.0886009
0.00390625,107717610,-0.1084594,108228120,-0.07928155
0.00390625,102612510,-0.1214827,102867765,-0.08313706
0.00390625,100705605,-0.1187371,100825725,-0.08439975
0.00390625,98783685,-0.1217947,99279180,-0.09875965
0.00390625,95975880,-0.1217444,95570475,-0.0973329
0.00390625,92912820,-0.1219006,90720630,-0.1051279
0.00390625,89444355,-0.1348105,87041955,-0.09825966
0.00390625,84489405,-0.1342474,83978895,-0.1090916
0.00390625,83723640,-0.1283151,80990910,-0.1050128
0.00390625,78873795,-0.1344994,80735655,-0.1105964
0.00390625,77342265,-0.1391205,77597520,-0.1070251
0.00390625,71891820,-0.134493,72492420,-0.1130343
0.00390625,68888820,-0.141733,71216145,-0.0978518
0.00390625,68153085,-0.1429148,66366300,-0.1147612
0.00390625,64579515,-0.1565681,63888825,-0.1233188
0.00390625,59729670,-0.1625295,59474415,-0.1286364
0.00390625,59053995,-0.1666504,58198140,-0.129002
0.00390625,54369315,-0.1686661,56156100,-0.1405476
0.00390625,51005955,-0.1804044,53093040,-0.1417982
0.00390625,48783735,-0.1923951,49639590,-0.1544501
0.00390625,45930885,-0.1939778,45435390,-0.1461497
0.00390625,41366325,-0.2046365,42222180,-0.1562544
0.00390625,38288250,-0.1996193,39369330,-0.1611112
0.00390625,35915880,-0.2265078,37657620,-0.1978891
0.00390625,33948915,-0.2264167,34879845,-0.2045924
0.00390625,31396365,-0.2613058,28843815,-0.1963462
0.00390625,28528500,-0.2211186,25780755,-0.177051
0.00390625,23738715,-0.2275418,24249225,-0.1687147
0.00390625,19684665,-0.2187423,20675655,-0.19048
0.00390625,18888870,-0.2218957,17612595,-0.1807056
0.00390625,15315300,-0.2050259,14804790,-0.1584386
0.00390625,11996985,-0.2187692,10705695,-0.1553399
0.00390625,9699690,-0.2225948,9189180,-0.1777253
0.00390625,4849845,-0.2620321,6276270,-0.1948119
0.00390625,4639635,-0.3006643,4684680,-0.2164667
0.00390625,4519515,-0.3094319,4633860,-0.2034843
0.00390625,4279275,-0.3109606,4432890,-0.1657866
0.00390625,4107285,-0.3232381,4174170,-0.222373
0.00390625,3968055,-0.3206958,4037880,-0.2092214
0.00390625,3769920,-0.333635,3789555,-0.2473945
0.00390625,3652110,-0.3183078,3708705,-0.2231244
0.00390625,3478020,-0.3834609,3416490,-0.2544019
0.00390625,3301935,-0.3308246,3198195,-0.160101
0.00390625,3060330,-0.365821,3078075,-0.2201012
0.00390625,2852850,-0.3400028,2927925,-0.2808623
0.00390625,2685375,-0.3375205,2807805,-0.1747723
0.00390625,2549820,-0.3674526,2582580,-0.218123
0.00390625,2305380,-0.3633061,2372370,-0.2863351
0.00390625,2295930,-0.4103376,2260335,-0.2727569
0.00390625,1966965,-0.4029127,1996995,-0.3116228
0.00390625,1769460,-0.4572369,1909215,-0.3153372
0.00390625,1586025,-0.4763728,1629705,-0.3050859
0.00390625,1517880,-0.4398305,1551165,-0.3298862
0.00390625,1241625,-0.5117703,1395870,-0.3783082
0.00390625,1056510,-0.5520616,1160145,-0.3908304
0.00390625,951510,-0.5884618,960960,-0.4312449
0.00390625,749595,-0.5811999,765765,-0.4200129
0.00390625,516180,-0.710088,587895,-0.5561422
0.00390625,353430,-0.7984307,468930,-0.6165499
0.00390625,290850,-0.8344536,303765,-0.6339348
0.00390625,235620,-1.017492,239085,-0.6688227
0.00390625,231840,-0.8530648,219450,-0.658787
0.00390625,215355,-0.8934372,207900,-0.6106184
0.00390625,199920,-0.8985285,192045,-0.5631316
0.00390625,176715,-0.8272119,179445,-0.6432838
0.00390625,174450,-0.8770044,176295,-0.6738155
0.00390625,153795,-0.8935499,149310,-0.6082151
0.00390625,143220,-0.8816544,136860,-0.6197024
0.00390625,134589,-0.9436349,124950,-0.6434372
0.00390625,110040,-0.9308238,109200,-0.6410358
0.00390625,97140,-0.9467647,101745,-0.6218256
0.00390625,83160,-0.9714939,90090,-0.6842257
0.00390625,76755,-1.02671,71940,-0.6590185
0.00390625,53235,-0.864804,56595,-0.6439671
0.00390625,41496,-0.9379164,42315,-0.431001
0.00390625,26796,-0.9955786,33495,-0.72882
0.00390625,14913,-1.308968,19425,-0.736774
0.00390625,14130,-1.591738,13881,-1.080126
0.00390625,12786,-1.559874,12540,-1.036198
0.00390625,11637,-1.535054,10875,-1.212819
0.00390625,10065,-1.505708,9810,-1.190193
0.00390625,8370,-1.836368,8835,-1.15767
0.00390625,7860,-1.548768,7575,-0.829235
0.00390625,6816,-1.446523,5859,-0.6644023
0.00390625,5730,-1.341324,4800,-0.8336563
0.00390625,3837,-1.863358,4143,-0.8057068
0.00390625,3070,-1.803505,1998,-0.9306208
0.00390625,1993,-1.465562,1488,-0.6606914
0.00390625,1062,-1.28826,974,-1.190024
0.00390625,771,-1.506219,759,-1.096284
0.00390625,522,-1.208607,432,-0.5256536
0.0078125,109504395,-0.06538285,110165055,-0.05122741
0.0078125,106126020,-0.06911189,108228120,-0.04874403
0.0078125,102702600,-0.07286382,102867765,-0.04397932
0.0078125,99294195,-0.07270392,100315215,-0.04180576
0.0078125,98708610,-0.07093038,98138040,-0.0596108
0.0078125,93858765,-0.07127446,94444350,-0.05086277
0.0078125,93002910,-0.07723597,91576485,-0.06138887
0.0078125,89444355,-0.0786752,89594505,-0.05398556
0.0078125,84444360,-0.08415151,85645560,-0.06161172
0.0078125,83723640,-0.08478663,81426345,-0.05325755
0.0078125,79594515,-0.08219064,80450370,-0.05890546
0.0078125,77224455,-0.08559086,77597520,-0.05456465
0.0078125,73603530,-0.08217806,72747675,-0.06815184
0.0078125,69609540,-0.08693809,69684615,-0.06879398
0.0078125,67897830,-0.08795485,66366300,-0.06728544
0.0078125,65090025,-0.09072381,63888825,-0.07017772
0.0078125,60495435,-0.09674219,60750690,-0.07933379
0.0078125,56666610,-0.1012424,59053995,-0.07914399
0.0078125,54114060,-0.09743598,56156100,-0.0796268
0.0078125,50795745,-0.1077278,51561510,-0.08440436
0.0078125,47222175,-0.1090478,47477430,-0.08022137
0.0078125,45930885,-0.1174137,45435390,-0.08200062
0.0078125,41366325,-0.129335,42222180,-0.09392556
0.0078125,38288250,-0.1247109,39369330,-0.09466387
0.0078125,35945910,-0.1356548,37267230,-0.1084898
0.0078125,33948915,-0.1347082,33093060,-0.109886
0.0078125,31396365,-0.1426822,30045015,-0.1161015
0.0078125,26561535,-0.1494913,27822795,-0.1287488
0.0078125,23738715,-0.1782518,23483460,-0.1400197
0.0078125,20465445,-0.1882865,20165145,-0.1558169
0.0078125,17102085,-0.2220346,17612595,-0.1705973
0.0078125,15405390,-0.232622,14264250,-0.1827609
0.0078125,13123110,-0.2049029,10465455,-0.1673256
0.0078125,10270260,-0.203415,9189180,-0.1521132
0.0078125,4834830,-0.1985713,5870865,-0.1701516
0.0078125,4781700,-0.2397808,4699695,-0.1885949
0.0078125,4519515,-0.2270405,4489485,-0.1579284
0.0078125,4339335,-0.2444586,4444440,-0.1562742
0.0078125,4144140,-0.2611376,4189185,-0.1772892
0.0078125,3985905,-0.2607689,4037880,-0.1526601
0.0078125,3741045,-0.2378445,3828825,-0.1841743
0.0078125,3571785,-0.2529883,3708705,-0.1370907
0.0078125,3489255,-0.2975328,3401475,-0.1829449
0.0078125,3333330,-0.2674945,3273270,-0.158367
0.0078125,3060330,-0.2676175,3161235,-0.1892971
0.0078125,2942940,-0.255996,2912910,-0.2146881
0.0078125,2746590,-0.2650355,2792790,-0.1652563
0.0078125,2552550,-0.286813,2582580,-0.1889568
0.0078125,2370060,-0.276258,2372370,-0.2101381
0.0078125,2177175,-0.2781247,2258025,-0.1955419
0.0078125,2070705,-0.2749753,1996995,-0.1849755
0.0078125,1756755,-0.3107091,1816815,-0.1927131
0.0078125,1577940,-0.3260601,1681680,-0.2490031
0.0078125,1540770,-0.3278486,1461075,-0.2381028
0.0078125,1294755,-0.353917,1217370,-0.2468943
0.0078125,1155000,-0.408201,1171170,-0.2448349
0.0078125,930930,-0.388291,960960,-0.2811978
0.0078125,749595,-0.4018352,705705,-0.2623424
0.0078125,521430,-0.5023886,600600,-0.3858995
0.0078125,460530,-0.5589885,431970,-0.385353
0.0078125,254100,-0.6777269,303765,-0.474395
0.0078125,232155,-0.830237,239085,-0.6395991
0.0078125,228165,-0.7283545,219765,-0.5750898
0.0078125,212835,-0.8429843,207900,-0.6031225
0.0078125,195510,-0.8229636,192045,-0.6028577
0.0078125,180810,-0.8916132,185955,-0.6703909
0.0078125,166110,-0.946354,175560,-0.6856716
0.0078125,160860,-0.9472015,150150,-0.6143195
0.0078125,143220,-0.9225598,137445,-0.6270229
0.0078125,131670,-0.8320216,128100,-0.6291769
0.0078125,118230,-0.8316334,109200,-0.6340084
0.0078125,102795,-0.8712579,95160,-0.6711522
0.0078125,86625,-0.8341259,90090,-0.5656253
0.0078125,68985,-0.8492125,71400,-0.5172522
0.0078125,60840,-0.745687,59340,-0.5897094
0.0078125,38445,-0.9075094,51870,-0.6164764
0.0078125,37050,-0.8923958,32340,-0.6925424
0.0078125,14913,-1.192687,23925,-0.5504927
0.0078125,14325,-1.369267,13545,-0.8654332
0.0078125,13320,-1.147383,13008,-0.736319
0.0078125,11634,-1.516204,10920,-0.7973223
0.0078125,10074,-1.455999,10785,-0.9262745
0.0078125,9330,-1.430584,9405,-0.8548021
0.0078125,7350,-1.616956,7545,-0.9297916
0.0078125,6501,-1.576265,6348,-0.8753278
0.0078125,5616,-1.533249,5460,-1.029978
0.0078125,4350,-1.868166,3345,-0.7987726
0.0078125,3064,-1.404479,2385,-0.8608689
0.0078125,1152,-1.865142,1875,-0.809555
0.0078125,1045,-1.755795,1026,-1.055562
0.0078125,913,-1.476216,882,-0.7274547
0.0078125,644,-1.523552,610,-1.284972
0.0078125,522,-1.494231,312,-1.104576
0.0078125,399,-1.216366,192,-0.533825
0.015625,111291180,-0.04158634,109759650,-0.03264204
0.015625,106126020,-0.04160585,105555450,-0.03153534
0.015625,105270165,-0.04279898,102867765,-0.02783196
0.015625,101591490,-0.0464442,100315215,-0.02864463
0.015625,99279180,-0.04554937,98138040,-0.03299526
0.015625,93858765,-0.04560893,94189095,-0.03526453
0.015625,90720630,-0.04785738,91381290,-0.03562211
0.015625,88573485,-0.05325472,88062975,-0.03376308
0.015625,84444360,-0.05390692,86020935,-0.03546963
0.015625,83723640,-0.05676237,81426345,-0.03728732
0.015625,79594515,-0.05724956,80150070,-0.03608887
0.015625,77224455,-0.05769399,77597520,-0.03649962
0.015625,73603530,-0.05271721,74534460,-0.04149211
0.015625,69609540,-0.05685122,71216145,-0.03974294
0.015625,67897830,-0.05451627,66366300,-0.03759894
0.015625,65330265,-0.05836062,64579515,-0.04414627
0.015625,61906845,-0.06232297,60765705,-0.05081353
0.015625,58708650,-0.06223652,57342285,-0.05102487
0.015625,54114060,-0.06269013,56156100,-0.0448604
0.015625,51816765,-0.06647122,53093040,-0.0473674
0.015625,49774725,-0.06421715,50075025,-0.04904175
0.015625,44414370,-0.06822691,45435390,-0.04133966
0.015625,41366325,-0.07531866,42222180,-0.05673911
0.015625,38333295,-0.07236444,38798760,-0.05809881
0.015625,35480445,-0.08224101,35990955,-0.06238814
0.015625,34459425,-0.08736974,32927895,-0.06398831
0.015625,29354325,-0.09273851,29609580,-0.06610996
0.015625,26531505,-0.08921794,28318290,-0.07648313
0.015625,23738715,-0.1023109,23483460,-0.08376825
0.015625,19684665,-0.1104261,21696675,-0.09232534
0.015625,18723705,-0.1244946,16831815,-0.09824704
0.015625,14294280,-0.1416644,15060045,-0.1124869
0.015625,11996985,-0.1569528,13408395,-0.1220346
0.015625,7702695,-0.1997744,10270260,-0.162134
0.015625,6216210,-0.1990783,5870865,-0.1584534
0.015625,4774770,-0.2126102,4729725,-0.1609923
0.015625,4519515,-0.1976927,4489485,-0.1566923
0.015625,4339335,-0.2118914,4408950,-0.1566284
0.015625,4234230,-0.1975324,4189185,-0.1606281
0.015625,3946635,-0.2022268,4037880,-0.1584311
0.015625,3738735,-0.2135653,3828825,-0.1673996
0.015625,3618615,-0.1963271,3663660,-0.1518843
0.015625,3483480,-0.2278197,3416490,-0.1457543
0.015625,3288285,-0.2137688,3198195,-0.12558
0.015625,3028410,-0.2001897,3161235,-0.1180138
0.015625,2905980,-0.2263695,2852850,-0.1659879
0.015625,2709630,-0.2371129,2807805,-0.1497126
0.015625,2552550,-0.1919395,2523675,-0.1517571
0.015625,2342340,-0.2097822,2387385,-0.1675236
0.015625,2162160,-0.2260386,2158065,-0.1573606
0.015625,2072070,-0.2117205,2087085,-0.1427067
0.015625,1789515,-0.2295316,1861860,-0.1547927
0.015625,1590435,-0.2533014,1726725,-0.1772304
0.015625,1396395,-0.2507828,1415505,-0.157832
0.015625,1306305,-0.2554388,1381380,-0.1729352
0.015625,1060290,-0.2636217,1171170,-0.1579721
0.015625,863940,-0.2966584,870870,-0.1983218
0.015625,735735,-0.3159181,820050,-0.2107363
0.015625,510510,-0.3317425,600600,-0.2526096
0.015625,338520,-0.4164996,482790,-0.2964486
0.015625,247170,-0.4937941,300300,-0.3104277
0.015625,235620,-0.5782369,245385,-0.4147571
0.015625,220605,-0.4939773,225225,-0.3220292
0.015625,214305,-0.6173597,207900,-0.4041162
0.015625,199290,-0.5832955,196350,-0.4526318
0.015625,183540,-0.573738,177870,-0.4444654
0.015625,165165,-0.6233125,169260,-0.5077614
0.015625,157080,-0.6308644,150150,-0.5039877
0.015625,145320,-0.6728133,139230,-0.4975719
0.015625,129090,-0.7129591,132825,-0.5698972
0.015625,107640,-0.7184065,120120,-0.5524853
0.015625,97140,-0.7949997,105105,-0.5668563
0.015625,88665,-0.8024862,91770,-0.686631
0.015625,78435,-0.8625074,71085,-0.6057375
0.015625,61845,-0.7901433,56595,-0.5349255
0.015625,45045,-0.8469984,42315,-0.4353296
0.015625,30870,-0.771209,26565,-0.5251722
0.015625,14805,-0.8872828,20235,-0.6294444
0.015625,14103,-1.147056,13545,-0.6152758
0.015625,12270,-0.9732973,12390,-0.4403291
0.015625,11355,-1.143318,11760,-0.6748751
0.015625,10620,-1.11124,9810,-0.7664042
0.015625,8370,-1.134439,8730,-0.700736
0.015625,7290,-1.415147,7590,-0.6321285
0.015625,6060,-1.344688,6870,-0.6202904
0.015625,5256,-1.271132,5460,-0.7214191
0.015625,4155,-1.207971,3582,-0.8063551
0.015625,2550,-1.532527,2685,-0.8513392
0.015625,1146,-1.932822,1290,-0.6719021
0.015625,1003,-1.894586,1026,-0.8228319
0.015625,913,-1.902693,870,-0.7787558
0.015625,718,-1.837109,570,-1.069288
0.015625,552,-1.763277,462,-0.8146788
0.015625,267,-1.507778,180,-1.14162
0.015625,267,-1.507778,102,-0.5456494
0.03125,111291180,-0.03030503,111035925,-0.02196326
0.03125,107717610,-0.03072309,105555450,-0.02060754
0.03125,102357255,-0.03031285,102867765,-0.02397708
0.03125,99804705,-0.03207767,100315215,-0.02189489
0.03125,99279180,-0.03775637,98138040,-0.02465978
0.03125,93423330,-0.03126874,94189095,-0.0217137
0.03125,91126035,-0.03452029,92657565,-0.02739186
0.03125,89444355,-0.03442167,89099010,-0.02140097
0.03125,84489405,-0.03560232,86020935,-0.02690366
0.03125,83723640,-0.0345134,81426345,-0.02610967
0.03125,78738660,-0.03726113,80450370,-0.0254145
0.03125,76666590,-0.03517195,76831755,-0.02691225
0.03125,73213140,-0.03485364,74459385,-0.02622349
0.03125,69684615,-0.03770257,68918850,-0.02747809
0.03125,67642575,-0.03434864,65855790,-0.02654766
0.03125,65090025,-0.03706121,64579515,-0.02552388
0.03125,60495435,-0.03970596,60765705,-0.03224331
0.03125,58708650,-0.04082065,59219160,-0.03162286
0.03125,53633580,-0.04313189,56156100,-0.03010323
0.03125,51816765,-0.04243644,53093040,-0.02962477
0.03125,49924875,-0.04150794,48498450,-0.03201248
0.03125,46966920,-0.04540418,45435390,-0.02755853
0.03125,41651610,-0.04563445,41861820,-0.03356709
0.03125,40930890,-0.04683835,38798760,-0.0326027
0.03125,35480445,-0.04881529,35990955,-0.03823599
0.03125,33693660,-0.05731438,33093060,-0.03677472
0.03125,29354325,-0.0540574,31141110,-0.04152453
0.03125,26816790,-0.05373061,27822795,-0.04584861
0.03125,22717695,-0.06597584,23483460,-0.0476554
0.03125,20030010,-0.06780667,21951930,-0.04822736
0.03125,18633615,-0.07514714,17867850,-0.06139659
0.03125,14549535,-0.08737165,15060045,-0.06278253
0.03125,11996985,-0.08918383,13408395,-0.07180906
0.03125,7657650,-0.1208912,9189180,-0.08930812
0.03125,4834830,-0.1649667,7147140,-0.110628
0.03125,4684680,-0.1851304,4699695,-0.1620405
0.03125,4476780,-0.1866084,4594590,-0.1546781
0.03125,4324320,-0.1989326,4408950,-0.1684029
0.03125,4129125,-0.1981513,4162620,-0.1728273
0.03125,4039035,-0.2075066,4084080,-0.1700082
0.03125,3862320,-0.221219,3828825,-0.1877347
0.03125,3693690,-0.2037603,3663660,-0.1683643
0.03125,3438435,-0.2068798,3393390,-0.1729368
0.03125,3303300,-0.1967594,3198195,-0.1495143
0.03125,3048045,-0.1858045,3138135,-0.1400928
0.03125,2987985,-0.2074959,2942940,-0.1581471
0.03125,2702700,-0.1969736,2747745,-0.1536383
0.03125,2477475,-0.173153,2537535,-0.1440967
0.03125,2415105,-0.1835519,2297295,-0.1428361
0.03125,2162160,-0.178584,2207205,-0.1447146
0.03125,1936935,-0.1988811,1966965,-0.13499
0.03125,1763580,-0.1865957,1861860,-0.1429064
0.03125,1582035,-0.2018582,1651650,-0.1398289
0.03125,1426425,-0.1945946,1411410,-0.1414805
0.03125,1256640,-0.2000557,1276275,-0.1477449
0.03125,1060290,-0.20615,1171170,-0.143056
0.03125,855855,-0.2039384,881790,-0.1611831
0.03125,746130,-0.2012316,825825,-0.1625421
0.03125,548625,-0.2600757,596505,-0.1505769
0.03125,331485,-0.2956886,435435,-0.2045353
0.03125,248325,-0.3358591,252525,-0.2217179
